sho_x(coord),sho_y(coord),hip_x(coord),hip_y(coord),c_x(coord),c_y(coord),a_sq(dis),b_sq(dis),c_sq(dis),a(dis),b(dis),c(dis),cos(rad)),theta(theta),degree(deg)
622.0,1103.0,573.0,1103.0,622.0,1103.0,2401.0,73441.0,75842.0,49.0,271.0,275.3942628305826,0.17792672765352374,1.391917169013025,79.75097921624402
622.0,1105.0,573.0,1105.0,622.0,1105.0,2401.0,73441.0,75842.0,49.0,271.0,275.3942628305826,0.17792672765352374,1.391917169013025,79.75097921624402
622.0,1104.0,573.0,1104.0,622.0,1104.0,2401.0,73441.0,75842.0,49.0,271.0,275.3942628305826,0.17792672765352374,1.391917169013025,79.75097921624402
622.0,1107.0,573.0,1107.0,622.0,1107.0,2401.0,72361.0,74762.0,49.0,269.0,273.4264069178396,0.17920727025727162,1.390615708924456,79.6764110459643
622.0,1107.0,573.0,1107.0,622.0,1107.0,2401.0,72361.0,74762.0,49.0,269.0,273.4264069178396,0.17920727025727162,1.390615708924456,79.6764110459643
620.0,1104.0,576.0,1104.0,620.0,1104.0,1936.0,74529.0,76465.0,44.0,273.0,276.52305509667724,0.159118739609675,1.4109983712049807,80.84425156987886
621.0,1105.0,573.0,1105.0,621.0,1105.0,2304.0,71824.0,74128.0,48.0,268.0,272.26457720386617,0.17629910028309917,1.3935709418451772,79.84573341979974
622.0,1105.0,573.0,1105.0,622.0,1105.0,2401.0,71824.0,74225.0,49.0,268.0,272.44265451650557,0.17985436269866986,1.3899579290936934,79.63872303781277
620.0,1103.0,572.0,1103.0,620.0,1103.0,2304.0,74529.0,76833.0,48.0,273.0,277.1876620630868,0.1731678807156842,1.396751086952158,80.02794231266893
623.0,1107.0,574.0,1107.0,623.0,1107.0,2401.0,72900.0,75301.0,49.0,270.0,274.4102767754881,0.17856474099944117,1.391268772232075,79.71382881724571
620.0,1106.0,576.0,1106.0,620.0,1106.0,1936.0,73984.0,75920.0,44.0,272.0,275.5358415887124,0.15968884391337385,1.410420882818946,80.81116392264124
622.0,1108.0,573.0,1108.0,622.0,1108.0,2401.0,72361.0,74762.0,49.0,269.0,273.4264069178396,0.17920727025727162,1.390615708924456,79.6764110459643
621.0,1108.0,572.0,1108.0,621.0,1108.0,2401.0,71824.0,74225.0,49.0,268.0,272.44265451650557,0.17985436269866986,1.3899579290936934,79.63872303781277
620.0,1108.0,571.0,1108.0,620.0,1108.0,2401.0,71824.0,74225.0,49.0,268.0,272.44265451650557,0.17985436269866986,1.3899579290936934,79.63872303781277
621.0,1103.0,572.0,1103.0,621.0,1103.0,2401.0,75076.0,77477.0,49.0,274.0,278.3469058567025,0.1760393198882045,1.3938348497879578,79.86085423110104
621.0,1105.0,577.0,1105.0,621.0,1105.0,1936.0,74529.0,76465.0,44.0,273.0,276.52305509667724,0.159118739609675,1.4109983712049807,80.84425156987886
619.0,1104.0,575.0,1104.0,619.0,1104.0,1936.0,74529.0,76465.0,44.0,273.0,276.52305509667724,0.159118739609675,1.4109983712049807,80.84425156987886
621.0,1107.0,572.0,1107.0,621.0,1107.0,2401.0,72361.0,74762.0,49.0,269.0,273.4264069178396,0.17920727025727162,1.390615708924456,79.6764110459643
620.0,1103.0,571.0,1103.0,620.0,1103.0,2401.0,75076.0,77477.0,49.0,274.0,278.3469058567025,0.1760393198882045,1.3938348497879578,79.86085423110104
620.0,1103.0,576.0,1103.0,620.0,1103.0,1936.0,72900.0,74836.0,44.0,270.0,273.5616932247642,0.16084123285436988,1.4092534029842718,80.74427225544778
622.0,1107.0,573.0,1107.0,622.0,1107.0,2401.0,71824.0,74225.0,49.0,268.0,272.44265451650557,0.17985436269866986,1.3899579290936934,79.63872303781277
623.0,1104.0,570.0,1104.0,623.0,1104.0,2809.0,74529.0,77338.0,53.0,273.0,278.09710534272017,0.1905809121410454,1.3790424560306327,79.01331249991065
620.0,1105.0,576.0,1105.0,620.0,1105.0,1936.0,75076.0,77012.0,44.0,274.0,277.5103601669675,0.15855263916463105,1.4115717506933454,80.87710379462153
619.0,1107.0,575.0,1107.0,619.0,1107.0,1936.0,74529.0,76465.0,44.0,273.0,276.52305509667724,0.159118739609675,1.4109983712049807,80.84425156987886
621.0,1105.0,572.0,1105.0,621.0,1105.0,2401.0,74529.0,76930.0,49.0,273.0,277.3625785862253,0.17666406279377406,1.3932001595114087,79.8244891569568
621.0,1103.0,572.0,1103.0,621.0,1103.0,2401.0,75076.0,77477.0,49.0,274.0,278.3469058567025,0.1760393198882045,1.3938348497879578,79.86085423110104
623.0,1108.0,574.0,1108.0,623.0,1108.0,2401.0,69696.0,72097.0,49.0,264.0,268.50884529191956,0.182489332694898,1.3872786195507985,79.48520990899577
620.0,1106.0,575.0,1106.0,620.0,1106.0,2025.0,72900.0,74925.0,45.0,270.0,273.72431386341987,0.1643989873053573,1.4056476493802699,80.53767779197439
621.0,1104.0,572.0,1104.0,621.0,1104.0,2401.0,72361.0,74762.0,49.0,269.0,273.4264069178396,0.17920727025727162,1.390615708924456,79.6764110459643
623.0,1104.0,574.0,1104.0,623.0,1104.0,2401.0,71824.0,74225.0,49.0,268.0,272.44265451650557,0.17985436269866986,1.3899579290936934,79.63872303781277
619.0,1107.0,575.0,1107.0,619.0,1107.0,1936.0,70225.0,72161.0,44.0,265.0,268.6279955626368,0.16379528837954044,1.4062596444079039,80.5727425241408
620.0,1106.0,571.0,1106.0,620.0,1106.0,2401.0,72361.0,74762.0,49.0,269.0,273.4264069178396,0.17920727025727162,1.390615708924456,79.6764110459643
624.0,1108.0,575.0,1108.0,624.0,1108.0,2401.0,71824.0,74225.0,49.0,268.0,272.44265451650557,0.17985436269866986,1.3899579290936934,79.63872303781277
621.0,1106.0,572.0,1106.0,621.0,1106.0,2401.0,72900.0,75301.0,49.0,270.0,274.4102767754881,0.17856474099944117,1.391268772232075,79.71382881724571
622.0,1107.0,573.0,1107.0,622.0,1107.0,2401.0,72361.0,74762.0,49.0,269.0,273.4264069178396,0.17920727025727162,1.390615708924456,79.6764110459643
621.0,1105.0,573.0,1105.0,621.0,1105.0,2304.0,74529.0,76833.0,48.0,273.0,277.1876620630868,0.1731678807156842,1.396751086952158,80.02794231266893
620.0,1103.0,571.0,1103.0,620.0,1103.0,2401.0,75076.0,77477.0,49.0,274.0,278.3469058567025,0.1760393198882045,1.3938348497879578,79.86085423110104
620.0,1106.0,571.0,1106.0,620.0,1106.0,2401.0,72900.0,75301.0,49.0,270.0,274.4102767754881,0.17856474099944117,1.391268772232075,79.71382881724571
620.0,1105.0,576.0,1105.0,620.0,1105.0,1936.0,71289.0,73225.0,44.0,267.0,270.60118255469615,0.16260091543061292,1.407470247605139,80.64210497800742
622.0,1105.0,573.0,1105.0,622.0,1105.0,2401.0,72900.0,75301.0,49.0,270.0,274.4102767754881,0.17856474099944117,1.391268772232075,79.71382881724571
621.0,1104.0,572.0,1104.0,621.0,1104.0,2401.0,73984.0,76385.0,49.0,272.0,276.3783638420345,0.17729318358656398,1.3925609485675112,79.7878650676529
622.0,1106.0,573.0,1106.0,622.0,1106.0,2401.0,72900.0,75301.0,49.0,270.0,274.4102767754881,0.17856474099944117,1.391268772232075,79.71382881724571
622.0,1104.0,572.0,1104.0,622.0,1104.0,2500.0,73984.0,76484.0,50.0,272.0,276.55740814521675,0.180794289096554,1.389002337846855,79.58397169242929
622.0,1108.0,573.0,1108.0,622.0,1108.0,2401.0,71289.0,73690.0,49.0,267.0,271.4590208484515,0.18050606624472953,1.3892953820348595,79.60076188761278
623.0,1107.0,573.0,1107.0,623.0,1107.0,2500.0,71824.0,74324.0,50.0,268.0,272.6242835845699,0.1834025910772899,1.3863496834501396,79.43198579099068
621.0,1105.0,572.0,1105.0,621.0,1105.0,2401.0,73984.0,76385.0,49.0,272.0,276.3783638420345,0.17729318358656398,1.3925609485675112,79.7878650676529
622.0,1108.0,572.0,1108.0,622.0,1108.0,2500.0,71289.0,73789.0,50.0,267.0,271.64130760986995,0.1840662616446015,1.3856745188125337,79.39330170677937
622.0,1107.0,572.0,1107.0,622.0,1107.0,2500.0,71824.0,74324.0,50.0,268.0,272.6242835845699,0.1834025910772899,1.3863496834501396,79.43198579099068
622.0,1108.0,572.0,1108.0,622.0,1108.0,2500.0,71824.0,74324.0,50.0,268.0,272.6242835845699,0.1834025910772899,1.3863496834501396,79.43198579099068
623.0,1107.0,573.0,1107.0,623.0,1107.0,2500.0,71824.0,74324.0,50.0,268.0,272.6242835845699,0.1834025910772899,1.3863496834501396,79.43198579099068
621.0,1106.0,577.0,1106.0,621.0,1106.0,1936.0,71289.0,73225.0,44.0,267.0,270.60118255469615,0.16260091543061292,1.407470247605139,80.64210497800742
621.0,1104.0,572.0,1104.0,621.0,1104.0,2401.0,74529.0,76930.0,49.0,273.0,277.3625785862253,0.17666406279377406,1.3932001595114087,79.8244891569568
620.0,1105.0,575.0,1105.0,620.0,1105.0,2025.0,71289.0,73314.0,45.0,267.0,270.7655812691118,0.16619542184453218,1.4038261577699678,80.4333140102856
622.0,1106.0,573.0,1106.0,622.0,1106.0,2401.0,72900.0,75301.0,49.0,270.0,274.4102767754881,0.17856474099944117,1.391268772232075,79.71382881724571
622.0,1105.0,572.0,1105.0,622.0,1105.0,2500.0,71824.0,74324.0,50.0,268.0,272.6242835845699,0.1834025910772899,1.3863496834501396,79.43198579099068
621.0,1105.0,572.0,1105.0,621.0,1105.0,2401.0,73984.0,76385.0,49.0,272.0,276.3783638420345,0.17729318358656398,1.3925609485675112,79.7878650676529
