x_cog,y_cog
521.44,1240.57
514.15,1240.17
517.23,1240.14
520.63,1239.35
520.06,1241.66
518.78,1238.79
519.03,1240.23
519.65,1240.86
518.67,1242.74
513.36,1242.15
518.99,1240.86
517.19,1242.17
517.4,1241.28
517.07,1242.61
516.69,1241.79
515.08,1243.09
514.08,1240.68
513.6,1243.01
516.28,1241.11
516.62,1241.38
517.92,1241.28
518.91,1239.96
517.37,1241.22
513.58,1238.48
511.56,1238.83
511.56,1238.05
511.25,1238.2
510.81,1238.09
509.25,1241.06
507.06,1241.99
507.3,1238.67
505.82,1242.37
509.48,1243.23
506.61,1241.66
507.44,1243.13
500.64,1232.85
502.93,1242.93
496.98,1243.4
498.71,1229.76
492.23,1229.65
488.5,1239.84
479.89,1240.75
476.72,1248.81
471.92,1251.81
470.05,1249.9
466.09,1250.45
463.93,1250.88
462.4,1250.33
452.62,1246.07
449.62,1243.25
438.58,1236.46
431.83,1230.14
429.82,1223.31
431.5,1216.12
425.55,1210.4
421.54,1203.91
415.89,1192.78
414.35,1181.51
410.4,1167.62
406.61,1159.22
401.94,1148.4
399.42,1139.87
399.63,1127.56
392.39,1114.87
390.17,1110.8
389.28,1100.05
383.24,1088.6
380.76,1080.26
379.44,1070.21
377.74,1063.11
375.17,1055.45
370.65,1048.14
366.33,1043.42
363.33,1037.65
363.06,1033.35
359.31,1028.18
358.24,1029.76
358.12,1025.77
357.05,1026.94
356.74,1022.94
356.16,1022.67
356.29,1022.92
353.85,1021.51
355.51,1020.81
353.82,1024.18
355.45,1023.48
354.26,1024.02
353.82,1022.98
352.56,1021.51
353.39,1020.52
347.86,1021.93
347.92,1021.01
349.36,1021.71
349.57,1020.05
347.83,1020.48
348.45,1018.57
346.13,1015.67
344.95,1020.33
344.64,1016.54
342.7,1016.82
341.94,1016.03
341.87,1017.32
341.96,1017.47
341.62,1017.47
340.54,1017.04
340.92,1017.3
340.41,1017.3
340.15,1017.93
339.93,1019.45
339.41,1017.61
339.51,1016.89
339.14,1017.91
336.52,1018.83
339.34,1018.53
338.69,1018.92
338.21,1018.46
338.14,1018.12
338.2,1019.46
338.07,1018.41
337.62,1017.13
338.56,1020.7
339.65,1018.87
339.96,1020.98
338.33,1016.79
338.57,1019.52
337.2,1019.35
338.29,1019.38
341.34,1017.34
342.02,1017.81
341.79,1016.81
342.84,1018.59
343.33,1019.48
341.22,1020.05
342.63,1018.5
340.98,1019.54
342.11,1019.39
344.37,1018.57
343.66,1017.59
344.13,1018.92
345.47,1018.48
346.74,1017.04
347.75,1017.83
345.81,1017.33
346.18,1019.96
346.48,1018.83
346.48,1021.75
346.56,1020.29
346.21,1020.58
347.08,1020.37
346.98,1021.37
346.36,1020.99
347.37,1021.84
