x_cog,y_cog
600.27,1222.42
599.66,1221.48
598.7,1222.7
600.81,1222.18
600.14,1221.97
599.22,1222.18
600.86,1222.97
601.78,1222.2
599.83,1221.12
600.18,1220.96
600.66,1223.08
600.66,1222.77
599.72,1222.22
600.33,1222.1
600.39,1221.46
600.71,1221.53
600.62,1222.57
599.09,1221.65
599.82,1222.22
599.78,1222.04
600.19,1222.53
597.94,1222.37
597.01,1221.95
597.03,1221.45
596.88,1221.8
596.59,1221.3
596.56,1221.14
594.73,1221.77
594.82,1220.89
592.93,1222.6
591.25,1223.15
589.46,1223.12
588.18,1223.35
586.26,1223.15
585.14,1221.9
581.49,1221.71
580.06,1222.99
573.72,1223.18
574.91,1221.65
568.49,1222.77
565.29,1222.34
560.59,1222.53
558.69,1221.22
553.51,1221.66
549.61,1220.7
544.59,1217.36
543.01,1218.94
538.85,1217.34
539.93,1218.92
533.42,1216.12
531.34,1219.22
524.65,1214.72
522.52,1215.03
513.97,1210.71
513.44,1211.57
507.19,1206.59
507.65,1205.34
501.5,1200.3
499.93,1198.53
493.23,1192.22
492.54,1190.07
485.41,1185.29
487.29,1183.5
480.82,1178.47
483.48,1176.66
477.85,1170.51
478.22,1169.35
472.67,1164.86
474.77,1162.89
470.37,1156.72
470.69,1157.65
467.03,1148.24
466.78,1146.58
465.25,1137.63
463.55,1138.48
467.21,1128.08
466.1,1128.34
464.07,1119.17
464.85,1119.04
460.69,1108.22
460.84,1109.01
458.05,1100.37
459.5,1101.16
458.14,1092.96
456.84,1094.53
455.21,1087.46
457.09,1084.0
455.28,1077.8
456.2,1079.76
454.63,1073.79
453.71,1076.31
454.71,1071.0
452.06,1073.53
451.74,1069.36
453.29,1067.7
452.06,1068.67
451.82,1066.96
451.96,1066.96
452.28,1067.5
452.92,1064.64
452.57,1064.78
452.14,1064.02
451.99,1063.96
452.3,1063.08
451.82,1063.32
452.22,1062.43
452.08,1062.45
451.73,1062.15
451.02,1061.6
451.01,1060.5
452.02,1060.23
451.15,1059.91
452.11,1058.73
451.35,1058.26
451.38,1057.88
451.47,1058.98
450.44,1058.79
451.39,1059.01
451.55,1060.82
452.49,1060.34
452.38,1060.98
450.46,1061.69
451.12,1061.17
449.05,1061.88
451.04,1060.67
450.81,1060.49
450.1,1062.09
450.12,1061.88
451.29,1061.64
450.97,1060.87
451.85,1061.08
451.38,1063.0
451.83,1062.2
450.27,1062.89
451.98,1062.38
451.01,1062.83
450.14,1063.09
450.61,1063.95
450.33,1063.45
450.71,1064.37
451.31,1062.76
450.36,1063.91
451.69,1063.65
450.59,1064.83
452.04,1064.1
452.56,1063.73
451.18,1063.96
451.17,1063.82
451.18,1063.86
452.25,1064.04
451.75,1064.1
451.7,1064.04
451.47,1063.53
452.54,1063.46
452.27,1064.61
452.29,1063.74
452.59,1064.34
453.36,1064.28
454.01,1063.54
453.43,1064.26
453.11,1065.06
453.29,1063.74
453.54,1064.0
455.0,1063.94
455.27,1064.81
455.57,1065.88
455.49,1065.33
455.84,1064.23
455.45,1064.94
456.37,1064.9
