x_cog,y_cog
550.25,1243.3
548.33,1241.91
547.9,1244.78
550.06,1243.38
549.24,1245.14
548.45,1234.75
549.15,1243.88
545.42,1241.01
549.65,1241.17
549.18,1244.78
548.51,1233.39
548.48,1233.64
549.3,1242.09
548.83,1237.53
549.53,1232.88
550.43,1243.02
548.7,1244.98
550.92,1245.61
550.69,1245.17
553.64,1245.77
551.59,1246.97
551.86,1245.7
550.94,1245.51
549.26,1244.39
547.05,1244.7
548.47,1243.97
552.87,1246.31
548.36,1243.63
552.37,1232.6
549.61,1235.64
552.11,1236.79
550.57,1234.22
547.05,1234.19
546.87,1244.23
545.28,1244.94
544.14,1242.14
540.03,1243.07
534.71,1241.53
534.33,1240.64
531.84,1234.7
533.5,1241.99
529.35,1241.6
527.77,1240.33
530.3,1243.06
525.76,1240.77
513.86,1240.97
509.43,1244.37
506.64,1243.19
501.24,1244.99
500.1,1245.7
498.3,1242.61
492.54,1244.34
488.17,1241.58
483.09,1241.68
477.9,1241.98
469.07,1235.34
463.99,1235.36
459.24,1234.57
452.7,1234.39
447.37,1221.61
437.72,1215.39
430.34,1206.77
424.29,1200.47
420.44,1188.49
415.09,1177.68
414.35,1171.1
410.71,1165.21
403.58,1153.72
397.55,1143.61
402.38,1134.56
395.0,1125.06
394.87,1114.75
393.94,1104.28
388.32,1095.36
383.1,1082.71
378.72,1070.35
376.21,1062.49
374.99,1052.56
369.83,1046.55
366.89,1038.47
364.3,1036.72
362.62,1031.35
358.67,1027.79
357.99,1024.69
355.5,1022.86
353.05,1021.93
351.76,1021.06
351.66,1019.75
349.04,1021.53
345.98,1022.96
349.41,1020.22
346.67,1018.6
347.84,1019.86
347.73,1019.66
347.03,1019.02
345.52,1017.61
345.75,1018.12
342.9,1015.35
342.56,1017.59
341.73,1017.16
341.25,1016.86
341.43,1015.09
340.03,1015.83
339.95,1015.46
338.35,1016.47
338.65,1016.91
339.85,1016.68
334.97,1016.02
336.51,1014.73
336.14,1015.02
336.05,1014.23
335.57,1014.04
335.05,1014.25
333.64,1016.18
333.1,1017.47
336.81,1018.17
336.72,1017.52
335.02,1015.87
334.18,1020.07
332.94,1018.19
333.54,1017.55
334.31,1017.66
334.21,1017.6
333.61,1019.44
332.95,1017.39
333.4,1019.14
334.87,1020.4
334.7,1020.47
334.35,1019.32
335.16,1020.25
335.46,1016.6
336.04,1018.08
336.41,1019.49
336.03,1016.08
335.21,1016.64
337.95,1015.54
340.76,1016.02
338.05,1016.97
339.37,1016.4
339.7,1016.61
343.34,1015.18
344.01,1017.29
345.26,1017.66
345.79,1017.8
344.52,1020.14
346.22,1017.99
347.34,1018.38
350.01,1017.34
347.05,1018.99
347.11,1019.56
347.25,1019.44
347.92,1020.03
350.75,1018.26
348.28,1018.95
348.37,1021.57
348.69,1019.67
348.77,1020.85
349.42,1019.49
349.52,1022.04
349.43,1020.52
351.76,1019.19
351.22,1019.43
352.45,1021.16
354.09,1020.35
352.99,1020.36
352.26,1020.35
352.03,1020.03
350.63,1019.74
351.86,1019.13
351.18,1019.79
353.51,1019.11
352.39,1019.29
352.75,1018.85
351.67,1018.96
353.01,1019.62
351.89,1020.49
353.33,1018.2
352.34,1020.81
352.24,1021.95
352.24,1021.53
351.48,1022.2
352.53,1019.87
351.24,1021.58
351.82,1021.61
350.81,1019.57
352.02,1020.26
350.64,1020.13
351.03,1020.25
351.19,1020.61
351.16,1019.25
352.13,1019.58
351.27,1018.42
352.17,1022.6
351.27,1022.87
352.04,1021.07
352.26,1022.62
351.06,1020.99
352.04,1019.33
351.2,1018.62
352.03,1019.2
352.26,1019.36
352.4,1022.23
352.2,1018.43
352.67,1019.72
352.67,1016.41
352.0,1022.65
352.53,1020.28
351.85,1020.67
351.87,1020.39
352.09,1021.69
352.44,1020.44
351.06,1021.7
352.17,1020.65
350.46,1021.61
352.4,1017.9
352.85,1019.02
350.1,1021.55
352.17,1021.39
350.69,1020.88
351.55,1021.09
350.48,1021.23
349.34,1021.56
350.34,1018.35
349.94,1020.75
350.7,1020.94
351.43,1020.72
349.33,1020.88
351.59,1022.56
350.65,1023.5
351.51,1025.78
350.0,1026.93
350.02,1028.72
348.58,1029.86
346.39,1031.46
347.36,1035.91
345.17,1038.56
347.65,1041.93
345.01,1044.79
350.48,1051.2
352.95,1054.9
355.41,1058.3
355.13,1062.84
361.89,1069.26
364.51,1075.58
365.88,1083.55
367.18,1091.86
370.12,1097.46
370.96,1105.98
378.41,1111.38
384.03,1119.7
385.18,1126.33
386.01,1135.14
388.45,1138.24
390.77,1148.1
393.15,1156.05
394.28,1166.19
397.59,1172.62
396.7,1180.78
405.08,1189.7
407.99,1189.75
413.08,1200.32
416.74,1205.23
425.36,1216.55
427.96,1221.43
421.23,1227.35
428.73,1237.22
427.63,1239.53
426.54,1247.88
430.24,1249.66
434.54,1254.84
435.42,1252.59
438.43,1252.56
443.68,1253.57
449.65,1252.2
453.74,1253.74
459.33,1255.33
462.34,1252.4
466.93,1252.94
474.27,1241.27
478.27,1237.71
482.33,1237.99
485.86,1238.23
493.67,1238.54
498.56,1237.07
501.22,1237.39
500.83,1236.86
503.58,1240.38
503.68,1240.3
505.71,1242.0
506.86,1244.42
509.67,1239.62
512.31,1242.55
513.39,1241.36
518.24,1240.74
517.31,1230.12
521.76,1239.64
523.68,1237.28
525.66,1229.71
529.74,1229.02
532.57,1229.23
528.69,1229.03
