x_cog,y_cog
606.92,1225.24
608.04,1222.88
608.77,1223.23
607.53,1223.12
609.49,1224.89
609.49,1225.68
608.49,1226.04
608.25,1225.73
608.02,1224.82
607.97,1225.64
608.09,1226.44
607.73,1226.51
607.92,1225.13
607.92,1224.16
607.15,1223.26
607.17,1223.28
607.92,1222.82
607.92,1223.99
608.96,1224.56
608.77,1224.5
607.86,1223.65
607.42,1224.58
607.6,1224.58
607.51,1225.53
607.02,1225.44
608.06,1224.16
607.97,1224.79
606.38,1224.49
606.63,1223.14
605.25,1222.79
607.1,1222.93
606.53,1222.96
606.73,1224.19
604.17,1223.92
603.4,1223.79
601.85,1222.34
601.17,1224.36
600.4,1224.01
601.14,1222.35
598.55,1223.27
596.73,1223.41
593.82,1225.17
593.72,1224.28
591.37,1224.47
590.09,1222.56
587.25,1223.5
586.89,1224.35
581.9,1224.37
581.29,1225.32
574.79,1226.1
574.29,1225.13
569.84,1225.59
568.76,1226.06
563.74,1227.8
565.15,1227.23
561.11,1227.57
556.92,1227.54
554.64,1228.99
550.15,1226.14
544.93,1225.97
541.64,1227.43
543.36,1224.52
540.44,1227.06
536.52,1224.16
533.2,1225.49
529.34,1223.06
528.12,1225.06
523.41,1224.04
523.18,1224.54
516.84,1221.76
516.36,1221.86
512.97,1216.83
512.18,1219.87
509.65,1214.32
508.68,1216.19
504.09,1211.33
504.0,1213.29
498.41,1209.03
500.24,1209.91
494.3,1206.2
493.95,1208.1
491.42,1204.69
489.84,1204.62
486.62,1202.51
487.13,1202.78
482.66,1199.89
484.39,1201.98
478.76,1198.02
482.24,1198.76
476.69,1194.52
477.25,1196.53
472.61,1192.56
476.58,1192.1
471.5,1188.26
470.68,1189.97
467.72,1185.68
465.23,1182.64
462.07,1179.41
466.75,1182.48
462.47,1178.24
460.07,1178.86
458.8,1176.26
458.32,1176.76
456.54,1172.93
457.26,1172.67
455.32,1168.12
456.07,1168.72
453.1,1166.17
454.5,1166.42
451.21,1163.41
455.19,1163.45
453.58,1159.51
454.43,1159.91
453.22,1156.74
453.22,1157.27
453.59,1152.67
452.13,1154.35
452.18,1149.58
451.15,1151.17
451.17,1145.98
448.38,1147.33
448.69,1141.55
449.18,1141.32
450.42,1137.56
451.22,1136.96
451.15,1131.58
452.59,1133.36
450.2,1128.04
451.32,1127.94
450.64,1123.78
448.7,1124.45
448.52,1121.0
449.29,1121.47
448.21,1117.82
448.95,1118.91
445.76,1114.27
447.41,1113.3
446.02,1109.49
446.13,1110.72
445.7,1107.4
445.07,1106.95
446.7,1104.17
442.96,1104.84
446.26,1100.67
446.39,1100.26
447.64,1096.19
447.2,1097.18
448.26,1092.18
450.47,1092.37
447.18,1089.9
448.11,1089.47
450.82,1087.24
451.7,1086.58
452.54,1081.9
452.22,1080.61
452.61,1081.13
453.63,1079.4
452.53,1077.89
453.88,1077.89
453.47,1075.75
452.84,1076.31
452.62,1074.21
454.09,1075.04
452.38,1074.74
453.68,1072.46
456.06,1071.52
454.46,1071.98
455.44,1070.17
455.5,1070.52
456.06,1069.37
456.45,1070.15
453.3,1070.31
454.9,1070.18
455.03,1069.57
456.47,1069.69
455.25,1068.72
455.9,1068.72
455.05,1068.61
453.71,1068.61
453.76,1067.61
453.21,1068.22
453.54,1068.46
453.71,1068.6
454.87,1067.05
453.53,1068.54
453.73,1067.69
454.25,1068.25
453.92,1068.17
453.13,1067.07
452.42,1067.09
453.48,1067.94
453.11,1065.58
452.78,1066.78
453.35,1064.69
453.06,1065.09
452.79,1067.42
453.58,1066.96
453.61,1068.65
453.32,1068.66
454.23,1068.15
453.74,1067.81
454.53,1066.88
454.02,1066.88
453.97,1066.89
454.98,1066.6
454.8,1067.36
453.98,1066.71
452.43,1066.56
452.77,1066.92
453.12,1067.47
452.58,1067.12
452.77,1066.53
452.25,1066.76
452.42,1067.13
452.78,1066.01
454.11,1066.02
454.6,1066.53
454.6,1067.11
453.22,1066.78
453.57,1065.74
454.57,1066.63
454.88,1066.63
454.73,1066.69
454.88,1066.78
454.57,1065.76
454.57,1066.14
453.91,1065.58
453.74,1066.06
454.3,1065.48
454.47,1064.46
453.02,1064.68
453.99,1066.17
453.87,1065.55
455.11,1065.61
455.64,1067.03
455.83,1066.41
455.35,1066.75
455.32,1067.03
455.56,1066.42
455.67,1066.65
455.77,1065.75
455.76,1065.92
455.37,1066.78
455.5,1066.5
455.67,1066.8
455.65,1066.76
455.12,1066.69
455.0,1066.55
455.15,1066.5
455.15,1065.87
455.67,1066.48
455.76,1065.27
455.75,1066.14
455.77,1066.28
455.97,1064.33
455.77,1065.4
456.0,1066.29
456.32,1066.46
456.82,1068.06
456.46,1067.48
456.24,1067.54
456.65,1067.58
456.04,1065.99
456.04,1066.6
457.21,1065.97
456.57,1065.39
455.62,1066.82
456.31,1066.95
457.09,1065.87
456.66,1067.67
455.86,1065.75
455.83,1066.67
456.0,1066.66
456.07,1066.79
455.93,1068.95
454.98,1068.79
454.98,1068.88
454.87,1068.58
456.29,1068.05
455.97,1068.44
454.92,1068.94
456.15,1068.88
455.44,1068.57
456.04,1068.38
455.96,1068.58
456.89,1068.72
456.37,1066.42
456.88,1068.75
457.74,1065.44
456.88,1067.8
457.79,1065.85
457.6,1068.32
456.94,1068.48
458.14,1068.29
456.91,1068.65
458.01,1068.72
458.14,1068.55
458.77,1068.55
458.58,1068.68
458.25,1067.72
458.41,1067.92
458.41,1067.92
458.7,1068.58
457.17,1068.15
457.39,1068.66
457.7,1069.79
457.06,1069.63
457.81,1069.57
457.89,1069.66
457.43,1069.21
458.11,1069.72
457.54,1067.84
457.98,1068.78
457.96,1068.84
458.99,1070.1
458.95,1070.1
458.81,1069.04
458.64,1069.25
458.87,1068.39
459.72,1068.25
458.75,1069.77
460.19,1069.74
459.62,1069.93
460.37,1069.53
459.62,1069.62
460.34,1069.52
459.69,1069.31
459.9,1069.4
461.52,1069.93
461.43,1069.72
460.0,1070.02
460.65,1070.02
459.98,1070.02
460.92,1070.21
460.15,1070.02
462.36,1070.21
459.58,1070.56
460.8,1070.02
461.89,1069.35
461.89,1069.33
460.95,1069.9
461.93,1070.02
461.05,1070.29
462.53,1070.36
462.8,1070.05
465.05,1070.05
462.73,1069.84
464.36,1069.69
462.51,1070.23
462.24,1070.62
461.61,1070.94
461.61,1070.76
461.95,1070.08
461.9,1070.06
461.57,1070.28
461.68,1070.81
462.32,1070.56
462.32,1070.56
463.33,1070.57
463.69,1070.92
464.39,1071.03
464.45,1071.81
465.37,1071.45
465.68,1072.65
465.31,1073.35
465.56,1071.63
465.7,1073.45
465.7,1072.5
466.15,1071.79
466.83,1070.93
467.58,1067.9
467.55,1068.03
466.98,1067.58
467.67,1067.78
467.65,1067.98
467.3,1070.65
466.8,1070.16
467.11,1071.85
466.86,1069.3
468.02,1070.55
467.75,1070.57
468.94,1070.37
469.14,1070.3
471.05,1070.56
469.98,1070.39
470.91,1070.09
470.33,1071.68
470.04,1071.13
470.92,1072.52
470.06,1072.15
471.4,1071.14
471.76,1071.87
471.36,1071.48
471.98,1070.76
471.81,1072.38
473.2,1070.37
473.82,1071.85
473.05,1072.96
473.55,1073.43
472.7,1072.66
473.51,1074.33
475.91,1074.46
475.43,1074.12
475.89,1078.6
475.33,1076.3
478.84,1079.52
475.89,1081.33
476.7,1086.0
475.82,1086.38
477.04,1090.32
477.22,1089.25
477.73,1092.48
475.66,1092.36
475.3,1096.95
473.29,1096.67
473.99,1101.71
474.25,1100.32
475.34,1105.18
476.52,1104.44
476.61,1110.11
476.84,1108.76
478.6,1111.54
478.06,1112.83
480.01,1117.03
479.02,1117.0
482.15,1121.11
481.41,1123.04
484.04,1127.03
484.72,1127.05
487.37,1130.78
487.24,1128.8
489.98,1133.91
490.13,1135.62
492.08,1138.26
492.93,1137.15
494.39,1142.56
492.95,1142.43
496.13,1148.39
496.13,1149.25
497.37,1153.3
498.67,1154.98
503.17,1159.93
503.36,1159.95
507.26,1166.82
506.0,1166.56
510.32,1170.98
510.9,1170.55
515.39,1177.22
515.04,1177.75
519.28,1183.11
519.06,1181.24
523.35,1187.47
525.19,1189.92
528.53,1195.94
529.77,1197.14
533.23,1203.04
538.53,1204.16
