x_cog,y_cog
566.87,1246.57
566.44,1247.6
565.2,1245.23
565.37,1248.55
564.29,1246.18
563.86,1247.86
562.91,1248.82
563.26,1247.59
563.67,1247.76
564.15,1246.86
563.64,1248.34
565.53,1246.87
568.24,1245.58
566.24,1246.95
565.72,1246.36
568.97,1242.49
566.79,1246.66
564.18,1248.13
565.54,1247.13
566.25,1248.18
566.97,1249.61
569.35,1245.1
566.36,1247.71
565.93,1247.58
565.13,1247.75
565.01,1247.67
564.86,1248.78
566.41,1247.6
564.97,1247.92
566.12,1248.81
561.41,1245.69
565.84,1246.85
562.65,1244.44
564.33,1245.95
563.01,1245.19
563.57,1245.23
563.99,1246.28
561.59,1246.37
561.06,1248.24
561.11,1244.12
562.38,1249.01
558.11,1248.27
556.49,1247.86
559.01,1248.77
556.37,1245.74
552.59,1247.31
551.98,1246.47
550.64,1245.65
544.58,1245.23
542.01,1241.45
538.37,1242.44
538.12,1243.72
538.75,1242.91
534.09,1244.47
527.16,1242.35
528.22,1244.92
523.6,1247.96
518.66,1254.51
514.93,1257.53
513.91,1257.02
510.91,1258.54
505.37,1248.82
500.53,1254.43
490.68,1248.08
487.13,1250.73
482.73,1252.23
473.77,1247.42
471.41,1246.28
462.54,1241.89
457.82,1241.13
449.32,1233.45
440.0,1222.73
436.91,1215.75
430.18,1204.88
429.25,1203.45
421.52,1194.32
415.52,1185.32
412.36,1177.02
411.02,1164.13
407.26,1152.75
404.84,1136.99
397.49,1124.05
394.73,1110.95
390.04,1099.33
386.74,1089.85
384.19,1076.67
382.74,1064.63
376.55,1055.33
374.84,1044.43
371.16,1037.29
370.22,1028.88
369.56,1020.39
366.66,1016.76
361.24,1010.94
360.86,1006.27
355.97,1004.19
354.16,1000.75
349.63,996.98
347.4,994.38
345.8,991.97
346.3,993.23
346.19,987.98
342.44,988.27
341.25,985.75
338.65,987.54
338.32,985.94
338.65,983.85
335.16,982.08
334.53,983.83
332.17,982.32
330.38,984.09
331.23,981.62
329.83,981.17
332.31,978.6
329.99,982.62
329.64,982.01
328.28,985.52
325.44,982.11
323.46,985.2
323.25,984.6
321.28,985.58
323.65,982.46
323.29,984.6
322.63,983.66
320.75,982.61
321.61,985.6
319.21,984.53
319.04,984.53
318.69,988.24
321.07,986.77
321.48,984.55
319.63,986.45
319.64,986.0
320.47,990.42
320.47,990.34
320.33,989.9
319.89,989.82
320.58,988.89
321.07,991.32
321.16,991.6
323.23,993.96
319.0,992.37
322.09,991.97
322.98,992.01
323.16,990.51
322.86,991.62
322.54,990.82
322.28,990.49
323.14,989.68
322.52,990.47
323.76,989.82
323.68,989.13
324.52,989.59
323.03,989.0
326.12,989.5
323.93,989.77
325.9,989.39
325.83,990.39
325.89,991.2
325.98,990.48
324.73,990.43
325.16,990.65
324.97,991.34
326.06,990.98
325.95,991.13
325.97,990.37
325.99,989.82
326.8,989.84
326.06,988.41
325.63,988.68
327.59,988.39
326.24,989.67
325.77,990.52
327.04,990.65
326.11,990.46
323.86,990.27
324.17,990.12
325.02,988.48
325.69,990.44
326.06,990.83
325.96,990.52
326.7,991.39
326.31,990.62
324.8,991.41
325.03,989.08
325.06,990.12
324.83,989.0
325.14,989.52
324.7,990.88
323.77,989.77
325.61,990.59
325.34,988.65
324.52,990.98
325.66,991.08
327.48,993.04
325.86,991.22
326.08,991.48
325.86,993.8
325.79,991.27
325.79,991.1
325.83,991.91
325.83,990.23
325.72,990.34
325.46,989.57
327.26,987.6
325.83,989.98
325.5,991.74
325.51,989.86
326.49,991.82
325.89,992.89
327.48,991.32
326.07,991.74
327.1,992.13
327.41,990.18
328.37,991.14
328.3,989.86
327.98,989.2
326.26,990.64
328.43,989.94
325.77,991.08
325.48,990.04
325.92,988.72
328.38,988.82
326.88,985.83
327.47,987.11
332.24,989.65
332.77,992.3
332.66,990.77
330.9,991.8
339.02,991.08
342.32,992.22
341.19,993.49
339.19,997.83
342.37,996.8
341.85,997.55
336.14,998.76
339.68,999.85
343.73,1002.09
344.23,1008.87
347.47,1012.73
350.13,1014.69
347.91,1018.13
351.27,1022.04
348.98,1027.77
352.21,1031.71
353.46,1037.22
354.88,1043.02
355.74,1050.33
360.91,1056.64
361.38,1063.69
366.05,1067.53
365.59,1075.56
369.32,1082.71
373.47,1087.12
375.69,1091.48
378.53,1098.39
383.43,1102.24
384.31,1107.48
384.24,1106.86
384.76,1110.71
386.84,1113.25
387.6,1121.63
389.61,1124.58
392.47,1123.75
393.34,1134.19
394.25,1138.2
394.83,1144.84
399.87,1147.64
420.14,1146.32
424.14,1152.55
404.36,1158.68
414.13,1163.03
416.85,1165.39
417.62,1166.3
421.4,1173.03
425.09,1178.63
425.83,1181.26
429.81,1184.95
431.48,1188.35
431.03,1195.49
434.52,1200.52
437.45,1201.97
440.92,1204.73
443.92,1207.1
449.83,1209.3
453.06,1211.34
458.44,1215.35
461.2,1216.08
465.81,1221.14
471.04,1220.5
474.05,1219.54
480.89,1220.96
485.16,1224.05
492.11,1223.56
493.75,1222.34
498.27,1225.79
498.29,1228.27
504.81,1225.11
505.65,1227.19
509.41,1227.39
511.92,1224.56
515.31,1223.44
518.36,1223.13
524.66,1222.54
526.78,1220.35
532.73,1219.35
537.88,1221.43
541.12,1219.93
546.95,1218.62
548.82,1218.62
553.23,1218.1
557.75,1217.84
559.55,1218.36
561.41,1218.79
564.59,1219.9
564.03,1223.38
566.28,1223.62
570.48,1226.29
576.36,1224.53
577.04,1229.21
579.62,1225.81
583.16,1225.82
582.77,1227.41
583.32,1221.12
582.28,1222.84
586.78,1230.17
586.63,1223.15
592.61,1233.07
593.29,1234.84
594.26,1234.05
592.14,1227.37
598.53,1232.07
596.99,1227.82
598.97,1238.17
595.14,1229.21
599.57,1243.4
605.41,1242.65
599.24,1244.25
600.15,1245.52
