x_cog,y_cog
563.84,1246.45
562.56,1243.55
557.81,1244.03
557.44,1245.78
555.22,1244.39
561.53,1242.25
559.1,1242.32
562.98,1242.55
568.75,1242.79
562.46,1241.03
566.13,1244.89
563.16,1241.57
559.85,1245.76
562.0,1242.93
566.23,1242.5
562.48,1244.47
564.14,1242.33
566.41,1243.16
564.01,1242.61
563.86,1244.46
568.15,1245.08
558.37,1244.96
562.2,1243.46
558.03,1243.87
557.84,1244.05
559.66,1244.12
560.14,1242.34
564.33,1241.71
561.53,1240.71
560.95,1240.67
561.69,1241.16
559.01,1241.67
558.88,1241.69
561.26,1242.79
558.76,1243.02
559.35,1241.12
559.78,1240.85
556.79,1242.65
553.67,1242.49
554.35,1238.52
548.99,1241.11
552.03,1238.53
552.01,1242.33
550.62,1240.09
550.49,1240.19
551.44,1241.81
546.78,1239.46
550.05,1237.96
547.54,1237.29
543.53,1239.35
540.61,1239.21
536.99,1239.75
534.9,1240.08
531.94,1248.06
527.14,1245.47
520.99,1242.19
519.8,1245.98
512.8,1247.16
514.56,1252.45
513.44,1256.79
508.71,1249.65
506.44,1254.25
502.42,1253.64
500.17,1254.98
496.48,1249.94
493.88,1252.33
484.73,1246.57
480.68,1247.53
473.39,1244.38
470.23,1246.19
463.6,1245.09
457.16,1245.24
452.98,1245.7
447.88,1244.05
443.75,1240.53
440.81,1238.25
435.94,1239.42
429.42,1233.42
424.78,1231.62
419.33,1225.07
420.0,1225.22
415.94,1222.39
413.35,1217.65
410.88,1215.79
408.48,1209.4
406.26,1205.3
401.18,1199.79
396.46,1194.67
392.73,1189.96
392.99,1186.86
392.07,1182.21
390.76,1177.58
390.14,1172.6
388.29,1169.74
387.48,1160.79
383.92,1158.82
385.3,1148.7
383.56,1144.82
379.09,1135.9
375.66,1128.57
371.49,1121.37
371.65,1114.09
366.25,1106.14
364.8,1101.23
362.72,1092.76
359.73,1086.44
359.24,1080.88
357.64,1074.16
357.4,1068.23
354.98,1061.78
353.85,1053.96
354.29,1046.68
352.51,1043.26
349.78,1036.47
351.55,1034.03
348.92,1029.5
343.73,1023.0
341.52,1013.67
341.26,1013.2
339.11,1005.38
340.8,1005.23
340.85,1003.4
341.44,994.45
341.79,995.07
345.98,991.49
342.68,992.51
345.96,988.49
345.55,987.28
342.32,990.08
346.51,988.75
344.66,986.57
344.35,986.53
342.49,983.59
342.08,985.48
341.17,985.55
339.15,986.48
338.81,984.52
337.93,983.45
335.49,986.0
336.68,985.64
334.93,983.76
333.92,986.21
330.01,986.81
