x_cog,y_cog
504.63,1269.77
504.94,1269.51
505.49,1269.37
506.53,1269.33
505.22,1269.27
505.43,1269.17
505.19,1269.17
505.58,1269.27
506.2,1269.6
506.2,1269.55
506.04,1269.35
506.0,1268.95
505.58,1269.02
505.07,1268.93
505.17,1268.87
505.26,1268.87
504.83,1269.55
505.05,1268.9
504.56,1268.56
503.82,1268.36
504.0,1267.92
503.84,1267.31
504.17,1267.31
504.19,1267.88
504.04,1268.31
502.81,1267.95
502.68,1267.31
500.68,1267.1
500.69,1267.39
497.39,1267.89
497.28,1266.78
494.34,1266.63
494.01,1265.36
490.64,1265.26
491.05,1265.16
489.14,1267.02
481.84,1263.3
478.39,1264.67
486.71,1269.57
485.38,1271.6
481.69,1269.77
478.92,1269.6
479.23,1271.19
474.94,1269.69
471.81,1269.93
467.22,1266.14
465.84,1268.11
462.0,1264.37
458.39,1265.94
453.88,1263.69
452.78,1262.76
447.12,1259.54
446.82,1260.63
443.59,1255.46
441.86,1258.43
441.0,1253.15
436.59,1255.14
432.69,1248.47
433.26,1251.74
430.6,1244.63
426.21,1242.72
420.76,1232.94
427.32,1243.85
424.47,1239.77
425.45,1241.56
421.91,1236.36
420.91,1232.91
417.71,1221.58
427.11,1227.02
417.11,1215.34
420.22,1221.46
420.5,1210.05
419.21,1212.35
418.12,1197.0
427.53,1197.4
417.82,1189.9
418.6,1195.96
425.89,1183.48
419.54,1183.52
419.92,1175.17
420.37,1176.98
417.7,1169.3
419.58,1169.36
418.42,1161.6
418.94,1162.43
404.77,1159.9
402.2,1159.13
402.05,1153.42
418.28,1155.78
419.21,1149.54
420.14,1149.67
422.2,1144.17
423.82,1147.16
423.19,1142.74
424.91,1140.51
402.93,1154.09
394.72,1162.93
393.56,1163.43
396.86,1165.23
395.18,1156.48
396.92,1163.02
395.93,1157.88
395.87,1153.65
390.25,1145.7
391.71,1145.76
394.9,1144.73
394.73,1143.04
396.19,1142.41
397.77,1143.74
395.25,1144.74
397.3,1142.12
396.75,1140.74
395.68,1142.42
395.68,1142.81
395.42,1142.25
394.35,1146.55
394.12,1143.81
393.26,1144.02
394.37,1143.71
395.16,1142.43
394.57,1145.18
395.25,1144.88
395.49,1145.22
397.84,1146.34
395.7,1145.38
396.85,1147.3
395.97,1142.81
392.29,1143.59
392.52,1142.72
393.13,1143.7
394.49,1145.49
392.32,1147.52
392.71,1145.97
389.94,1147.98
392.28,1145.93
392.12,1144.87
391.14,1147.54
389.62,1145.55
389.76,1145.95
389.6,1144.66
389.02,1146.05
388.74,1144.74
399.33,1132.7
389.16,1143.69
385.2,1144.61
384.57,1145.67
386.68,1145.77
386.56,1147.02
397.02,1135.22
387.16,1145.69
405.44,1129.32
396.95,1135.18
390.11,1143.65
385.31,1148.01
410.08,1127.33
387.31,1148.72
393.72,1139.72
399.35,1135.78
386.67,1148.2
397.54,1136.19
403.8,1129.82
398.6,1132.96
406.58,1126.26
403.38,1129.21
403.0,1130.44
401.81,1131.29
404.53,1129.88
402.63,1131.22
396.0,1138.82
398.09,1135.61
400.37,1132.06
399.43,1132.63
400.41,1132.33
396.95,1133.66
395.61,1134.42
396.2,1134.63
396.98,1134.61
397.42,1133.98
397.65,1136.17
396.87,1134.42
396.32,1135.97
396.53,1137.01
406.66,1126.38
398.57,1134.81
409.07,1125.25
399.26,1134.02
400.48,1135.0
398.83,1134.16
399.84,1129.59
401.13,1127.95
399.39,1128.23
410.15,1128.73
401.47,1127.0
402.46,1125.85
404.58,1130.36
404.43,1130.37
405.03,1130.98
406.1,1130.98
405.16,1128.65
408.01,1127.75
402.47,1128.61
407.59,1126.41
404.97,1128.12
405.57,1128.55
405.92,1131.08
405.73,1129.49
405.87,1131.36
406.0,1132.12
406.71,1129.96
410.3,1126.82
408.46,1129.19
408.5,1128.73
412.07,1129.85
412.36,1127.76
410.05,1126.32
409.37,1128.58
411.16,1127.13
413.38,1126.95
410.89,1127.62
411.58,1127.96
407.18,1129.62
412.62,1128.6
413.6,1128.44
414.98,1128.14
415.22,1128.05
415.38,1128.72
404.15,1132.86
416.14,1131.74
414.65,1129.83
405.94,1134.48
406.83,1132.6
406.82,1132.72
416.57,1128.73
418.32,1129.89
416.63,1130.1
417.33,1130.83
420.15,1130.55
421.55,1130.17
409.17,1136.6
412.68,1135.55
412.45,1135.88
412.9,1137.48
413.27,1139.0
413.77,1140.67
413.26,1142.1
414.42,1141.77
411.98,1141.83
405.15,1136.69
411.48,1142.0
410.09,1139.62
408.0,1138.17
410.66,1143.43
402.3,1137.96
408.2,1146.12
409.46,1145.26
408.28,1149.8
421.28,1144.49
411.03,1148.42
422.51,1148.23
421.79,1148.18
409.35,1150.54
410.03,1153.09
421.98,1150.41
422.34,1154.47
419.82,1150.65
420.51,1157.06
420.76,1156.85
418.75,1160.95
417.9,1161.11
420.19,1165.03
418.55,1163.56
421.21,1170.57
423.23,1169.05
425.19,1176.4
422.21,1167.28
422.82,1175.77
421.93,1175.48
422.61,1180.21
422.72,1181.39
430.68,1186.56
422.84,1188.4
426.56,1194.58
425.32,1193.22
425.18,1200.37
425.53,1198.38
426.09,1203.55
425.19,1203.66
425.08,1210.44
421.71,1205.26
426.65,1213.91
428.07,1214.23
431.81,1220.27
434.95,1221.15
434.45,1226.58
434.75,1225.34
437.63,1230.34
438.56,1225.96
440.87,1230.68
439.15,1227.87
446.37,1233.12
446.64,1233.76
452.74,1238.9
453.72,1235.28
459.15,1242.89
459.86,1240.34
463.28,1248.65
463.11,1250.34
467.45,1255.79
469.84,1255.07
473.45,1258.39
475.38,1255.93
479.74,1259.64
481.36,1260.22
486.5,1264.8
491.28,1268.98
498.25,1271.72
500.07,1271.87
505.59,1271.45
506.06,1273.32
512.51,1271.51
506.35,1265.83
508.77,1264.89
513.33,1268.33
514.8,1266.86
517.03,1268.21
518.86,1268.38
511.05,1265.6
514.09,1264.85
513.61,1265.24
518.58,1265.03
516.71,1264.91
520.59,1264.27
517.9,1263.05
518.85,1259.69
519.77,1260.42
519.39,1258.74
519.75,1258.86
521.8,1262.0
520.9,1263.07
523.16,1261.89
523.13,1262.5
525.02,1263.99
524.83,1264.6
525.26,1266.83
525.69,1264.52
527.74,1265.42
528.86,1267.58
528.2,1267.43
528.57,1266.79
528.57,1266.79
528.77,1266.68
529.87,1266.89
527.95,1264.11
529.71,1265.05
529.1,1263.05
528.02,1263.17
529.01,1265.74
530.77,1266.9
530.76,1267.49
531.27,1266.01
530.61,1265.87
531.75,1266.54
529.64,1265.53
