x_cog,y_cog
528.05,1244.01
525.3,1243.69
527.79,1243.25
526.97,1243.64
525.58,1242.18
526.74,1242.76
527.01,1241.79
528.75,1233.31
527.35,1242.46
528.3,1242.98
526.85,1242.09
530.19,1237.08
529.43,1238.46
532.29,1239.4
527.27,1241.13
530.11,1242.55
529.62,1241.8
531.48,1243.31
528.94,1241.08
530.36,1242.01
531.5,1240.75
530.05,1240.76
528.7,1241.11
528.05,1242.16
526.98,1237.41
529.14,1243.87
530.38,1239.52
529.13,1241.34
531.34,1242.03
529.0,1240.8
526.19,1237.04
529.09,1241.6
528.7,1239.74
527.97,1240.99
524.83,1238.98
523.37,1239.66
525.11,1238.74
530.55,1241.02
527.12,1241.41
528.18,1237.82
525.43,1242.3
522.52,1241.68
524.18,1240.96
528.24,1240.73
523.36,1241.55
524.52,1249.92
521.85,1239.32
522.55,1241.7
521.13,1240.31
521.09,1242.09
521.67,1242.25
520.24,1243.56
517.93,1242.11
517.7,1243.64
515.94,1243.93
516.13,1242.41
515.02,1242.06
515.62,1240.95
516.75,1252.74
515.94,1251.36
514.09,1247.7
514.97,1252.01
510.63,1250.22
508.64,1246.46
504.99,1247.82
502.14,1247.72
499.39,1244.36
497.44,1245.98
489.55,1245.64
488.74,1245.4
481.96,1245.77
481.08,1246.97
475.46,1245.82
472.31,1248.25
467.35,1249.16
466.93,1247.82
457.9,1246.77
455.16,1246.15
452.17,1242.53
448.17,1241.92
445.86,1237.51
437.02,1233.08
435.91,1230.94
428.96,1227.8
429.4,1224.42
416.8,1209.96
415.32,1206.04
408.65,1195.39
402.47,1187.7
398.19,1183.17
394.69,1178.59
398.7,1173.41
393.7,1170.02
392.91,1163.75
392.33,1160.63
390.28,1154.17
385.62,1144.87
385.95,1140.19
383.4,1132.71
380.57,1125.24
375.64,1120.11
375.31,1115.07
375.66,1109.54
375.08,1101.66
371.47,1096.25
369.37,1091.89
368.41,1085.41
367.76,1080.15
365.25,1075.68
365.73,1072.3
364.45,1068.23
364.64,1062.71
365.84,1057.51
363.38,1050.97
362.61,1050.07
359.8,1045.84
357.95,1041.63
356.39,1039.85
355.58,1036.94
354.3,1036.96
352.82,1033.08
353.37,1029.94
353.89,1030.7
353.31,1028.45
352.53,1027.95
350.63,1026.12
351.08,1025.45
352.51,1024.62
351.77,1024.72
352.01,1020.62
354.84,1020.53
350.75,1019.33
350.48,1019.14
352.87,1018.28
353.07,1017.45
350.67,1016.8
350.27,1015.79
351.66,1014.73
349.94,1015.3
348.84,1016.37
348.3,1015.02
351.14,1013.89
349.0,1015.13
349.08,1016.16
348.69,1016.14
344.24,1018.37
343.6,1018.9
344.08,1017.86
345.89,1017.74
342.57,1017.25
341.57,1020.78
340.26,1018.49
343.52,1018.34
340.18,1017.49
341.0,1018.68
340.55,1018.52
340.24,1018.9
339.0,1020.99
339.55,1020.54
338.13,1022.3
337.13,1021.43
336.38,1020.07
336.09,1021.75
334.53,1019.92
336.12,1019.04
336.73,1019.12
336.26,1018.02
335.4,1020.01
335.04,1017.87
335.7,1019.05
333.72,1019.16
334.98,1019.1
333.59,1019.07
333.03,1021.22
333.99,1018.68
333.46,1018.34
334.08,1016.41
332.29,1021.93
333.49,1017.29
331.27,1021.4
332.99,1020.67
331.19,1022.18
332.26,1021.62
331.92,1022.37
329.58,1022.57
331.84,1021.18
329.72,1021.78
331.2,1018.84
329.38,1023.44
329.84,1020.95
331.84,1019.72
330.67,1022.67
330.58,1020.92
331.24,1021.77
331.0,1024.43
329.42,1024.91
328.28,1023.28
329.63,1023.57
330.35,1020.14
330.97,1024.04
331.73,1023.61
331.88,1021.91
329.93,1023.02
329.85,1024.83
332.51,1023.74
329.88,1021.11
330.91,1021.15
330.5,1020.37
331.11,1019.7
331.98,1020.55
330.52,1019.61
331.57,1018.23
330.82,1017.58
332.47,1021.98
331.6,1020.46
331.55,1022.1
330.93,1020.69
331.57,1021.92
331.3,1022.15
331.35,1022.15
330.71,1021.85
330.6,1021.67
332.04,1020.55
331.28,1020.57
332.15,1020.26
332.39,1021.27
332.59,1022.38
334.93,1022.46
334.46,1020.5
336.11,1022.19
335.59,1020.9
334.57,1021.14
335.09,1021.35
335.51,1020.71
335.49,1019.41
336.16,1019.73
336.45,1017.71
336.21,1020.03
337.52,1019.16
338.07,1018.34
337.49,1018.79
338.47,1021.97
338.28,1021.99
339.47,1019.3
338.28,1020.47
338.77,1019.82
339.46,1021.32
338.77,1021.51
338.53,1020.1
339.85,1019.85
339.11,1022.14
339.95,1023.72
339.59,1023.92
339.71,1024.65
339.51,1024.63
340.13,1023.74
339.89,1023.33
339.15,1023.56
340.4,1015.56
339.71,1023.28
340.7,1018.4
341.87,1016.57
340.51,1017.59
340.52,1016.25
343.74,1022.42
339.75,1024.72
340.66,1019.49
340.28,1021.06
339.54,1022.92
338.49,1020.4
339.06,1023.36
340.07,1016.43
340.28,1022.94
339.68,1023.64
339.68,1023.61
341.29,1020.82
339.32,1022.78
341.97,1022.58
339.29,1013.99
340.03,1013.25
339.62,1020.95
340.44,1020.82
339.59,1020.67
339.95,1021.3
339.73,1022.3
339.4,1020.88
340.37,1020.89
339.44,1019.97
339.77,1020.51
340.57,1021.27
340.69,1021.23
341.27,1021.45
341.22,1024.16
341.0,1021.81
339.88,1025.12
339.38,1025.14
339.45,1023.04
340.05,1024.28
340.79,1022.68
340.16,1022.5
340.47,1021.58
339.75,1021.96
340.06,1023.0
340.24,1022.8
340.07,1022.99
341.54,1022.63
340.14,1022.61
340.14,1023.14
340.14,1023.65
341.69,1023.15
339.79,1016.5
340.97,1017.21
339.88,1016.08
340.31,1015.06
340.78,1020.9
342.08,1022.4
341.11,1022.05
341.89,1019.63
341.8,1022.61
341.66,1021.95
342.92,1021.24
345.45,1022.02
345.39,1023.04
343.17,1025.58
343.76,1025.14
343.13,1026.41
345.22,1025.69
345.78,1030.4
345.14,1030.88
345.7,1032.35
346.17,1034.95
345.83,1040.52
349.89,1042.94
352.81,1046.1
355.46,1049.91
360.69,1052.88
361.26,1059.2
365.44,1062.62
367.36,1067.31
363.92,1075.75
368.61,1079.86
368.71,1088.61
370.21,1091.87
371.8,1097.69
379.1,1103.54
381.32,1107.4
384.97,1112.95
385.33,1117.76
386.29,1121.6
387.14,1127.36
387.37,1134.52
390.81,1142.84
390.48,1148.47
389.45,1156.21
387.64,1162.29
394.31,1168.79
395.79,1175.98
398.76,1179.88
403.64,1185.07
406.05,1188.29
410.28,1192.25
412.16,1198.22
414.56,1202.79
431.39,1205.3
436.0,1211.99
437.97,1216.52
439.99,1219.74
442.03,1235.43
447.62,1237.03
438.04,1236.25
442.86,1244.65
456.64,1243.68
459.95,1249.23
462.62,1251.85
468.95,1254.22
470.3,1250.5
473.96,1250.74
475.81,1251.52
483.47,1246.03
482.55,1243.79
489.07,1246.91
488.06,1251.18
498.81,1244.46
501.17,1247.58
505.11,1246.43
510.55,1238.16
510.84,1242.16
516.66,1241.85
518.68,1242.43
524.66,1242.97
526.79,1247.21
530.64,1245.0
534.04,1244.09
535.27,1243.7
538.64,1244.75
541.55,1237.15
547.91,1245.01
544.27,1245.2
544.25,1237.45
548.41,1243.71
550.5,1244.84
547.59,1238.37
548.66,1246.89
551.0,1247.54
549.59,1245.14
549.26,1247.66
546.94,1244.98
550.77,1244.94
551.33,1245.76
550.9,1236.14
556.57,1244.58
552.31,1244.52
552.17,1237.03
550.89,1245.8
555.07,1245.93
553.42,1237.08
552.3,1244.65
556.18,1236.05
554.55,1236.24
553.71,1234.16
553.82,1244.38
552.7,1243.4
553.24,1245.57
552.63,1242.69
555.92,1241.68
555.87,1245.18
554.8,1248.17
554.68,1247.91
554.31,1248.02
554.25,1248.4
549.42,1236.56
552.12,1249.02
549.13,1247.23
548.11,1246.18
548.16,1247.61
547.21,1244.25
549.03,1250.32
547.31,1250.33
548.08,1252.01
549.93,1241.03
548.6,1240.71
551.2,1242.92
548.68,1240.75
545.37,1235.19
547.41,1235.1
545.73,1236.13
551.02,1236.81
545.26,1236.93
544.59,1235.65
545.92,1237.62
544.52,1233.94
544.77,1242.65
545.13,1234.45
545.04,1243.14
545.37,1234.28
543.88,1240.12
543.93,1241.44
543.92,1243.26
543.66,1241.41
542.86,1240.37
542.7,1242.36
542.55,1241.19
544.76,1240.25
544.12,1241.13
546.06,1240.32
543.74,1230.06
545.1,1241.13
545.03,1242.94
545.19,1241.4
544.52,1240.25
543.74,1240.88
546.04,1241.84
545.37,1241.9
545.51,1240.79
