x_cog,y_cog
526.92,1236.89
527.33,1233.53
527.28,1243.44
523.78,1233.14
521.91,1233.88
525.69,1241.54
526.99,1241.43
524.36,1232.88
526.65,1236.42
528.45,1241.01
528.59,1245.15
524.62,1235.13
523.03,1231.43
527.9,1235.98
526.09,1241.17
528.24,1241.68
527.72,1242.38
531.15,1243.02
526.96,1244.51
528.34,1240.99
529.95,1244.05
528.55,1241.06
530.69,1243.4
525.79,1234.05
529.23,1233.23
529.4,1232.2
529.05,1242.56
529.25,1241.7
529.2,1231.61
527.92,1233.7
529.06,1242.57
531.43,1245.29
525.71,1232.66
525.54,1232.35
529.08,1233.48
526.2,1232.83
526.37,1232.13
525.31,1232.2
527.69,1232.53
525.28,1232.42
528.55,1233.34
522.66,1231.4
525.4,1232.18
522.22,1232.18
526.4,1232.6
527.14,1233.83
523.6,1232.36
526.63,1233.25
527.53,1233.86
528.2,1233.34
529.24,1232.8
526.24,1232.18
525.87,1234.66
526.39,1233.86
523.19,1234.25
524.03,1234.94
525.58,1226.05
526.42,1234.85
524.17,1231.5
526.9,1234.91
526.74,1234.3
528.12,1232.79
525.94,1232.46
530.0,1241.45
525.78,1231.95
525.48,1244.56
522.7,1236.3
520.63,1231.76
524.31,1244.26
516.06,1233.65
521.85,1231.73
516.44,1233.94
515.98,1232.57
515.95,1234.99
511.75,1233.07
511.42,1234.31
506.82,1233.34
504.19,1231.56
505.27,1236.04
508.32,1243.77
503.03,1237.72
498.87,1237.98
495.14,1238.96
491.92,1238.55
484.35,1238.99
480.63,1239.54
475.2,1238.71
469.01,1239.45
460.53,1234.76
457.75,1232.9
451.86,1227.81
445.74,1224.49
432.37,1207.3
429.99,1204.14
424.97,1197.56
418.12,1190.26
420.23,1183.92
414.05,1172.18
406.81,1163.51
402.87,1154.31
405.78,1143.37
405.74,1134.39
404.66,1122.4
402.95,1111.17
400.3,1101.49
399.93,1093.21
397.42,1082.62
394.76,1075.3
390.14,1065.02
386.41,1056.1
388.44,1049.84
382.5,1043.13
379.86,1035.62
377.66,1032.76
374.84,1027.39
372.17,1025.68
372.99,1022.14
370.67,1021.58
370.49,1018.83
368.12,1019.2
366.29,1017.87
370.04,1020.34
373.38,1020.82
369.32,1021.32
366.84,1023.56
366.18,1023.81
365.21,1024.66
366.35,1023.38
367.06,1023.72
366.29,1024.25
364.19,1022.98
363.98,1023.11
361.31,1021.86
361.05,1025.14
360.48,1021.58
359.06,1023.87
358.76,1024.11
357.71,1022.52
358.75,1023.24
356.01,1022.27
354.66,1022.78
355.43,1023.27
354.51,1022.7
355.49,1022.19
352.39,1022.78
351.41,1023.99
350.71,1021.97
351.94,1022.39
350.02,1022.38
352.05,1022.89
351.56,1021.51
348.9,1021.8
348.65,1020.34
348.48,1022.91
345.02,1023.05
346.12,1022.2
345.6,1021.44
346.92,1019.78
345.54,1021.65
346.08,1021.1
347.24,1022.28
345.15,1022.99
344.35,1020.34
345.29,1021.43
343.43,1020.84
344.14,1021.88
344.59,1022.39
343.03,1025.08
342.93,1023.1
343.38,1023.19
345.19,1020.45
342.64,1024.29
346.07,1023.03
344.33,1023.0
345.44,1022.44
345.3,1021.52
345.57,1022.19
345.87,1021.63
343.34,1022.91
345.74,1021.19
343.61,1023.39
345.56,1022.66
344.85,1021.31
348.31,1019.44
344.74,1022.12
344.7,1021.85
347.5,1022.82
347.53,1023.01
346.28,1021.32
346.34,1020.73
348.75,1020.42
347.65,1021.94
346.75,1019.71
347.47,1021.19
349.11,1018.92
348.63,1019.93
349.4,1019.74
349.99,1019.65
349.84,1019.3
350.92,1018.94
349.03,1019.77
351.64,1021.7
351.54,1021.72
352.0,1021.39
350.24,1020.72
352.1,1021.2
353.52,1018.98
352.19,1018.99
354.01,1020.24
354.02,1017.93
354.3,1017.44
356.11,1021.83
353.15,1019.38
354.68,1021.52
353.7,1019.44
355.4,1020.16
355.67,1022.06
353.95,1022.81
354.75,1021.81
357.85,1020.98
355.27,1021.28
356.04,1020.82
356.63,1020.94
357.73,1022.29
357.22,1021.03
357.82,1023.88
358.18,1021.83
356.08,1021.21
357.56,1022.01
359.56,1024.6
358.68,1025.14
360.46,1025.8
359.32,1025.3
360.68,1027.21
358.79,1028.19
358.08,1029.46
358.65,1031.51
359.92,1029.61
359.63,1032.12
360.77,1034.44
360.5,1036.1
363.17,1039.46
365.01,1041.35
367.63,1044.49
366.97,1046.57
370.77,1053.57
375.83,1057.15
376.46,1060.92
378.04,1069.39
380.35,1077.67
382.68,1082.8
383.46,1091.13
387.22,1096.65
390.31,1101.14
393.35,1108.21
396.39,1114.66
398.69,1122.66
400.73,1127.99
400.1,1135.2
403.46,1142.39
404.68,1152.92
405.45,1159.0
407.07,1164.97
410.47,1171.77
413.18,1179.82
418.86,1188.07
420.34,1195.68
425.22,1203.52
427.4,1209.15
427.51,1218.98
428.85,1223.83
427.57,1233.78
433.0,1232.64
431.61,1239.77
430.52,1243.23
436.63,1243.94
440.4,1247.01
446.43,1249.26
453.14,1253.61
455.97,1249.22
460.3,1251.23
462.98,1250.33
469.62,1249.69
473.6,1243.72
476.45,1242.2
486.1,1240.62
483.53,1238.89
484.01,1227.43
491.78,1229.22
491.38,1227.96
496.07,1228.88
499.34,1228.76
505.97,1230.02
504.9,1228.51
508.1,1233.56
509.87,1243.22
508.39,1232.37
510.3,1233.53
513.64,1233.09
517.38,1232.45
519.86,1231.39
519.48,1232.81
