x_cog,y_cog
549.76,1253.84
546.78,1252.29
549.45,1254.09
548.79,1252.53
545.28,1252.75
545.89,1252.07
545.59,1252.77
546.31,1251.79
546.2,1251.79
546.31,1252.13
545.95,1252.74
545.37,1253.03
546.28,1253.19
546.1,1252.06
545.58,1253.08
545.43,1253.11
545.8,1251.95
545.15,1252.91
545.81,1253.21
545.2,1253.22
545.94,1252.09
543.34,1250.2
543.15,1250.43
542.33,1249.14
541.02,1249.09
539.43,1250.06
539.02,1249.6
536.36,1248.62
535.36,1248.22
534.58,1250.42
534.84,1249.51
532.85,1250.07
533.75,1252.12
528.92,1251.71
527.25,1248.18
522.16,1249.11
522.13,1249.31
516.75,1250.36
520.74,1253.14
516.25,1255.82
513.56,1258.27
514.07,1261.33
505.63,1260.16
506.55,1261.46
505.44,1260.63
499.87,1257.47
494.92,1259.85
492.22,1254.11
489.81,1255.53
486.58,1251.54
485.63,1250.4
478.88,1246.56
476.07,1246.76
472.01,1243.06
470.35,1242.94
467.12,1239.01
466.35,1239.38
463.3,1234.44
460.98,1234.21
465.29,1230.23
460.91,1231.15
463.25,1224.18
457.84,1223.18
456.38,1210.65
457.16,1211.04
455.82,1200.43
454.2,1199.99
453.6,1191.41
450.7,1192.24
448.29,1183.08
448.21,1183.14
443.18,1173.68
440.43,1170.71
438.79,1161.49
437.18,1160.61
435.49,1150.29
433.12,1155.32
433.06,1148.14
435.13,1147.64
434.23,1142.82
434.56,1143.11
432.79,1133.58
433.24,1133.11
433.24,1126.19
432.95,1127.11
430.09,1120.93
410.85,1152.48
412.98,1148.04
412.02,1139.85
409.21,1137.85
410.16,1139.28
411.61,1145.57
408.51,1148.73
410.91,1147.6
407.19,1147.61
410.05,1147.71
410.88,1145.3
410.87,1147.11
408.54,1142.0
406.93,1144.63
407.6,1144.48
405.56,1148.33
404.69,1147.41
403.98,1150.52
403.61,1150.12
401.56,1151.61
403.17,1154.25
404.85,1153.84
410.25,1144.92
405.64,1157.47
410.25,1147.51
407.55,1154.22
405.45,1151.79
405.1,1154.8
401.25,1149.94
404.46,1150.04
405.8,1146.83
408.17,1149.66
409.45,1147.38
413.55,1151.26
411.31,1151.42
414.55,1159.58
414.0,1158.53
417.67,1168.29
415.39,1165.81
421.5,1175.11
415.14,1172.28
418.61,1184.03
417.4,1182.61
422.54,1193.21
420.79,1192.8
423.05,1201.78
419.44,1200.93
421.26,1210.16
422.0,1208.17
422.41,1216.06
423.33,1213.39
426.57,1225.22
424.24,1225.59
426.67,1232.09
427.24,1233.6
430.19,1238.95
432.94,1236.08
436.82,1243.75
436.35,1242.38
439.85,1250.9
440.7,1250.55
440.61,1257.84
441.33,1255.9
444.17,1260.91
447.75,1260.68
447.41,1266.36
451.54,1265.38
452.55,1267.47
452.19,1265.19
457.43,1266.01
455.33,1264.2
461.94,1262.64
462.24,1262.59
465.15,1261.61
466.89,1258.81
468.92,1259.74
466.02,1256.19
467.25,1257.5
465.62,1255.73
466.97,1256.71
465.21,1256.02
468.48,1255.57
466.75,1256.61
469.91,1255.54
469.96,1254.6
470.78,1253.42
471.3,1255.15
469.46,1258.17
469.25,1258.05
467.82,1258.27
466.29,1259.31
464.62,1260.89
462.91,1261.17
461.99,1262.64
459.97,1262.33
460.9,1264.0
460.12,1264.24
459.85,1262.19
458.13,1263.0
454.86,1258.17
451.99,1261.17
451.08,1252.15
447.3,1255.5
447.21,1242.79
445.59,1247.7
445.31,1243.96
444.52,1245.45
443.44,1238.86
442.7,1235.56
439.73,1221.77
438.48,1223.3
434.31,1210.23
433.78,1205.13
431.2,1192.93
432.6,1195.66
431.08,1179.78
429.78,1179.84
429.84,1164.18
434.94,1162.86
430.69,1151.87
428.57,1156.16
425.8,1146.07
430.91,1148.3
425.25,1141.72
430.89,1139.98
423.47,1147.32
427.58,1138.21
426.78,1131.54
422.39,1136.15
416.47,1133.81
416.03,1133.07
404.81,1141.43
421.49,1126.19
404.51,1145.45
404.43,1145.66
401.57,1148.38
404.93,1147.33
399.02,1145.51
398.91,1148.87
398.65,1143.39
398.07,1142.07
395.57,1143.18
395.58,1144.46
394.6,1150.04
388.53,1147.2
393.73,1150.99
392.8,1152.27
395.67,1147.09
394.63,1145.57
398.56,1146.95
396.6,1149.29
