x_cog,y_cog
538.59,1239.32
537.75,1237.14
537.47,1238.1
539.93,1247.53
540.09,1242.35
540.45,1239.05
537.98,1237.65
539.14,1236.82
538.82,1240.21
539.93,1238.54
542.11,1244.35
539.6,1239.58
540.47,1237.01
539.81,1239.88
540.78,1241.31
540.5,1240.25
543.42,1239.89
540.33,1240.55
543.96,1242.85
540.2,1238.78
542.01,1239.01
537.44,1236.57
542.2,1240.7
543.73,1239.71
539.66,1233.46
542.2,1240.82
541.86,1237.79
543.0,1249.07
542.05,1236.3
541.63,1239.19
541.23,1248.24
541.31,1239.82
539.96,1236.84
542.02,1241.79
539.62,1237.95
541.82,1240.92
540.78,1239.13
541.62,1239.86
542.35,1239.52
543.35,1240.54
541.67,1239.67
542.52,1247.26
541.08,1236.43
541.83,1239.56
541.37,1240.82
542.66,1240.36
538.59,1239.63
540.2,1239.8
540.3,1239.91
539.71,1238.49
540.41,1244.66
541.74,1245.7
538.46,1245.2
541.87,1249.63
540.76,1248.57
541.16,1247.4
541.45,1249.54
542.31,1248.57
539.91,1244.81
540.63,1247.38
540.46,1248.39
543.5,1248.94
542.2,1248.2
541.64,1248.17
541.82,1248.19
543.67,1249.71
540.83,1247.27
541.78,1247.34
541.89,1250.04
543.14,1248.01
544.08,1252.26
541.33,1249.3
542.04,1250.22
541.12,1251.13
541.03,1251.05
541.03,1252.22
539.24,1251.58
541.84,1244.2
537.22,1246.99
541.28,1246.17
537.62,1246.0
541.22,1246.56
536.59,1248.91
538.95,1245.2
535.86,1249.13
537.45,1248.43
536.52,1249.86
536.22,1249.89
533.78,1248.61
531.99,1249.94
530.74,1244.75
531.42,1247.12
529.93,1246.91
528.16,1247.21
528.01,1246.79
528.43,1244.87
523.93,1244.52
523.42,1244.85
520.02,1245.09
518.89,1244.43
521.1,1246.68
516.99,1246.61
515.99,1249.53
510.17,1247.3
507.95,1250.76
500.0,1248.19
498.7,1250.07
494.61,1252.11
490.62,1253.47
487.82,1252.83
483.16,1254.32
477.83,1260.45
470.3,1260.29
464.98,1258.61
463.91,1260.54
454.14,1260.0
450.17,1253.94
445.75,1253.89
442.03,1247.36
437.21,1245.97
435.2,1238.67
433.3,1233.6
428.32,1229.3
421.03,1219.54
418.04,1216.26
415.3,1201.27
407.45,1195.2
401.5,1191.74
397.69,1181.64
396.32,1170.97
394.45,1164.65
391.59,1157.79
391.09,1146.93
385.52,1142.6
384.92,1132.91
379.92,1129.86
382.9,1122.96
377.51,1115.62
377.9,1111.16
373.37,1104.05
373.18,1097.7
367.77,1089.9
367.92,1084.72
366.34,1079.55
365.8,1073.06
363.76,1067.62
362.66,1061.98
362.6,1057.49
359.23,1052.34
361.32,1044.29
357.0,1040.92
355.25,1038.9
354.03,1035.39
351.36,1032.99
350.43,1030.29
347.84,1026.39
348.65,1027.7
347.11,1023.66
344.98,1024.86
342.88,1022.49
342.73,1020.88
342.91,1021.0
341.95,1019.21
340.42,1017.33
341.71,1016.38
338.62,1018.51
339.73,1018.29
341.4,1019.25
336.98,1018.0
340.04,1014.56
334.7,1015.87
338.18,1014.5
335.95,1015.85
338.63,1010.96
336.85,1011.16
336.22,1011.96
336.18,1011.86
333.47,1013.87
333.37,1011.41
330.27,1013.73
329.42,1014.54
326.89,1014.5
326.77,1012.22
326.39,1013.16
326.73,1012.48
324.91,1012.69
324.81,1013.58
324.97,1012.55
324.3,1013.62
