x_cog,y_cog
539.14,1240.47
539.18,1239.56
538.83,1240.31
539.15,1240.61
538.86,1240.45
539.83,1240.3
538.75,1239.74
540.7,1240.31
538.71,1239.01
537.72,1239.11
539.82,1241.24
538.71,1238.76
538.79,1239.81
538.59,1238.64
539.74,1239.6
539.2,1239.6
539.98,1241.51
539.92,1241.64
539.73,1241.6
538.96,1241.42
540.39,1240.66
538.86,1240.51
539.2,1240.14
537.84,1240.01
539.22,1239.94
537.66,1239.7
537.21,1240.0
535.7,1240.0
534.88,1240.0
529.63,1240.81
529.34,1240.16
525.6,1240.59
526.98,1239.63
523.33,1239.78
523.55,1239.41
519.74,1240.77
517.48,1240.09
518.08,1240.03
513.14,1239.87
519.06,1242.3
518.91,1242.28
520.43,1243.89
519.31,1241.69
513.16,1239.6
514.84,1239.57
510.16,1235.11
511.19,1235.44
498.95,1231.4
500.51,1231.59
495.77,1224.14
492.84,1223.7
491.85,1217.5
490.06,1215.35
488.83,1207.18
486.64,1208.79
483.93,1197.14
480.81,1196.05
479.78,1186.91
479.88,1189.06
477.45,1178.95
475.53,1174.89
473.43,1163.25
470.39,1158.2
467.64,1145.09
463.16,1141.73
461.66,1129.35
458.68,1126.36
457.74,1112.85
451.58,1109.09
449.84,1095.04
448.01,1088.69
445.29,1077.02
445.45,1074.04
444.58,1062.81
439.98,1060.62
443.76,1051.15
443.89,1050.38
444.59,1043.31
443.76,1044.04
443.61,1037.99
441.98,1034.27
441.38,1032.79
439.57,1030.91
437.49,1029.86
439.29,1030.92
436.56,1032.38
435.46,1030.87
432.42,1031.4
433.65,1030.06
428.89,1031.22
429.96,1030.8
429.6,1030.96
428.15,1030.08
424.27,1029.59
426.49,1029.99
424.4,1026.56
426.21,1029.25
423.61,1027.83
422.42,1026.39
422.18,1027.53
422.71,1029.13
421.42,1028.46
422.31,1027.86
420.22,1030.02
418.27,1029.25
416.18,1030.56
418.08,1031.56
418.85,1031.02
418.67,1032.98
416.82,1033.42
417.23,1034.51
416.63,1034.4
416.53,1035.55
416.88,1034.28
416.47,1034.29
416.13,1034.46
417.27,1036.1
417.36,1035.97
417.19,1038.14
417.21,1039.42
416.13,1039.88
416.13,1040.25
417.45,1038.24
417.43,1037.24
417.59,1037.92
417.64,1038.01
417.81,1037.76
417.64,1037.81
417.74,1037.08
417.85,1036.0
417.75,1037.64
417.38,1035.45
418.26,1035.98
418.23,1036.12
417.9,1036.84
417.99,1036.94
419.38,1037.55
