x_cog,y_cog
559.12,1247.8
557.39,1245.11
559.36,1247.11
560.85,1246.72
560.24,1247.56
560.41,1247.39
559.68,1247.42
561.82,1245.11
561.44,1247.4
561.41,1243.89
562.38,1245.24
561.37,1244.98
562.7,1245.42
562.55,1245.94
563.59,1248.69
561.87,1248.37
563.96,1250.02
559.75,1246.78
560.65,1248.52
559.42,1247.73
559.23,1247.89
559.21,1246.48
558.67,1245.92
561.13,1246.85
557.44,1246.02
558.74,1247.79
562.17,1246.46
557.2,1245.85
556.5,1245.91
556.61,1245.26
555.34,1246.23
556.53,1244.23
550.56,1244.66
552.14,1243.85
550.8,1242.49
551.18,1243.99
552.0,1243.3
553.35,1246.45
550.7,1245.32
548.87,1246.28
547.03,1248.5
542.71,1245.45
538.14,1242.49
543.13,1244.02
538.72,1244.2
535.82,1242.72
531.65,1240.75
526.89,1240.91
523.63,1242.17
522.83,1239.59
518.79,1239.82
516.7,1239.68
514.56,1238.5
510.5,1241.39
508.1,1239.31
505.18,1242.81
504.6,1242.16
496.51,1243.17
497.65,1246.15
491.99,1247.55
491.43,1250.84
484.33,1249.87
476.91,1251.08
471.8,1247.26
470.13,1252.33
463.02,1245.72
463.5,1246.88
459.33,1247.99
451.14,1247.68
446.99,1246.19
442.23,1245.68
438.26,1244.36
433.29,1239.5
431.57,1238.7
422.47,1228.72
421.09,1226.99
417.28,1221.6
412.58,1213.21
409.84,1208.43
407.25,1204.26
403.45,1195.9
401.2,1193.35
397.11,1184.24
395.72,1179.46
395.53,1176.67
392.32,1168.02
390.35,1160.91
388.03,1150.52
387.74,1142.01
385.48,1135.11
380.94,1124.89
376.38,1117.35
377.51,1108.56
375.91,1104.38
369.48,1095.57
371.3,1088.17
370.33,1082.39
366.17,1075.78
367.62,1073.13
365.36,1067.68
364.69,1059.78
363.95,1053.09
362.15,1049.44
361.57,1044.54
360.12,1038.94
358.69,1032.76
360.58,1032.13
354.09,1027.68
348.48,1020.47
347.57,1017.8
344.56,1012.23
344.65,1009.49
343.78,1005.44
343.68,1002.79
340.74,1001.3
345.08,997.28
344.58,995.37
345.5,993.68
347.07,991.47
347.49,988.13
345.62,990.69
348.16,990.73
349.05,990.02
347.85,987.21
348.33,988.41
345.28,987.74
346.03,985.71
345.02,986.34
345.7,986.13
343.73,989.06
342.41,988.6
341.04,984.67
340.65,985.6
338.35,984.96
339.07,985.31
338.5,986.8
335.02,988.42
334.41,988.4
334.92,984.11
330.85,988.17
331.92,988.38
329.96,989.73
331.18,989.18
328.14,990.12
326.48,990.03
329.63,985.98
327.69,983.37
328.72,989.95
326.12,985.57
328.91,990.46
325.4,990.64
325.32,984.18
325.3,989.87
324.78,993.16
325.92,992.51
324.66,989.14
324.6,993.2
324.78,993.63
324.14,991.48
323.13,991.22
327.38,990.47
325.44,990.81
324.64,991.94
323.39,992.19
325.18,989.54
324.71,990.5
324.58,991.6
323.07,990.73
324.93,990.73
323.46,993.11
327.55,989.59
325.94,989.61
323.94,989.3
324.16,990.48
325.18,989.47
326.73,990.35
325.18,989.85
325.16,989.82
323.78,992.25
323.78,991.34
323.42,990.86
323.41,993.11
323.78,991.59
325.76,992.13
325.76,989.95
327.48,990.88
326.2,989.83
326.35,990.66
324.53,993.51
324.29,990.99
327.73,989.56
327.73,990.66
326.01,989.13
325.57,990.9
325.52,990.9
324.27,992.8
327.58,991.19
326.8,990.86
328.09,991.18
329.86,989.55
329.05,991.11
329.49,987.97
328.81,987.88
329.15,989.16
330.95,989.42
331.12,987.77
331.12,988.02
333.63,986.86
335.67,986.18
336.83,986.98
338.07,987.92
337.39,987.5
336.62,991.21
339.24,993.0
339.09,994.13
337.28,994.15
342.0,995.55
337.34,993.67
337.62,994.22
336.36,995.67
340.57,996.81
339.41,996.02
339.29,998.77
341.37,1000.78
344.75,997.86
344.67,995.91
343.57,998.5
343.18,997.13
341.17,996.41
344.61,996.42
343.03,998.96
343.43,998.81
343.14,1000.37
343.49,1000.34
345.06,997.15
345.2,995.91
344.06,997.77
344.05,998.51
342.77,998.73
341.44,998.16
343.05,996.27
340.86,994.9
342.47,997.0
340.59,997.77
341.55,996.03
341.55,994.59
339.39,993.12
344.53,994.77
338.36,993.61
340.87,993.06
342.41,987.92
339.94,993.07
343.18,991.36
340.6,993.52
338.83,990.62
341.55,991.09
340.8,994.47
339.71,991.53
339.48,990.85
339.15,989.81
338.52,988.7
335.76,989.53
334.95,988.6
334.23,987.86
330.06,988.62
333.15,986.55
332.77,989.35
331.14,988.39
330.5,989.76
331.59,988.2
331.05,987.41
331.18,987.52
331.37,988.72
333.64,988.86
333.36,989.12
334.4,988.04
331.02,979.05
336.58,984.87
335.88,984.54
336.58,989.27
338.15,989.72
335.76,988.0
334.69,986.92
335.77,986.15
337.31,986.38
336.2,986.41
337.64,986.89
335.68,988.25
335.62,988.71
331.44,992.15
338.02,988.5
331.92,989.72
334.71,990.31
333.63,987.75
335.98,990.87
334.01,981.4
335.03,983.43
331.87,978.56
333.13,980.85
337.67,995.49
341.16,991.82
337.15,994.25
337.97,979.1
337.91,993.08
340.7,986.76
341.69,989.92
343.93,990.12
341.48,990.73
343.27,988.12
343.75,989.21
342.47,989.24
345.72,988.56
345.0,991.97
344.97,992.03
344.12,991.09
343.4,989.98
344.31,990.69
344.88,991.67
344.35,992.45
344.06,988.19
344.36,991.73
344.91,993.16
344.99,991.4
343.8,991.24
342.99,990.79
344.14,990.27
345.08,990.87
344.89,990.19
344.59,989.59
344.6,990.66
346.42,988.56
346.24,988.16
346.16,987.77
344.08,988.98
345.56,987.46
342.3,990.26
344.08,985.83
346.25,988.81
344.03,988.01
344.89,986.79
345.68,988.28
342.05,989.06
342.67,990.4
342.45,988.42
345.43,987.55
344.18,987.68
344.47,986.45
347.2,987.45
343.42,989.6
344.81,988.38
344.26,988.74
345.72,984.48
345.37,987.58
346.05,986.69
346.31,989.71
347.65,987.36
347.76,988.75
345.66,988.71
344.71,989.29
347.96,987.79
345.98,985.72
346.65,987.64
