x_cog,y_cog
572.55,1244.1
571.62,1242.48
571.03,1241.11
571.68,1242.42
570.68,1241.58
570.73,1241.99
570.58,1243.41
572.48,1241.75
570.8,1241.45
572.33,1242.44
569.64,1243.53
570.37,1243.41
572.13,1241.65
571.23,1242.27
570.52,1242.82
571.57,1242.51
572.56,1241.86
571.06,1242.14
570.57,1241.48
570.41,1243.81
572.3,1242.44
567.35,1240.67
569.86,1242.09
571.41,1241.79
568.17,1241.02
566.6,1240.22
563.93,1240.58
570.42,1243.12
566.39,1243.22
561.02,1242.27
561.65,1246.73
557.83,1243.86
559.45,1242.9
557.78,1242.14
554.7,1242.58
554.93,1242.09
551.37,1243.98
553.93,1246.14
552.54,1243.54
549.53,1245.93
547.57,1244.13
544.93,1239.67
543.52,1240.24
539.19,1238.72
537.11,1238.6
533.96,1241.42
532.84,1244.57
523.34,1244.76
523.18,1243.96
520.08,1251.13
515.8,1246.72
511.57,1246.04
508.49,1245.59
501.81,1243.13
495.32,1241.55
487.76,1239.77
480.76,1240.69
475.07,1239.33
468.97,1238.73
462.34,1230.67
457.86,1229.56
445.72,1217.08
440.81,1213.33
437.18,1206.5
434.54,1200.62
431.24,1194.71
423.98,1182.29
420.73,1172.76
414.6,1161.12
411.46,1148.39
407.68,1136.99
404.32,1126.53
401.22,1110.76
397.22,1100.48
392.76,1088.23
389.96,1078.38
389.19,1069.4
385.35,1059.23
382.83,1049.06
380.87,1040.84
377.89,1030.58
375.9,1028.44
373.53,1023.73
369.65,1017.79
366.18,1013.95
358.58,1011.29
361.84,1010.35
353.89,1006.67
356.74,1005.68
353.95,999.95
350.14,999.41
349.04,997.13
347.24,994.42
345.37,992.71
344.19,990.22
343.02,991.82
343.28,988.06
338.05,986.96
340.76,984.09
339.61,985.33
337.4,982.47
337.72,982.25
337.08,981.31
334.64,982.18
334.74,984.71
332.28,986.65
332.65,985.19
330.46,983.17
329.84,984.37
330.46,984.58
327.49,984.44
328.16,981.52
325.22,983.44
326.27,982.43
324.16,984.58
322.65,983.47
321.44,985.18
319.93,986.33
319.94,984.36
319.78,990.1
319.48,988.2
317.8,986.23
317.62,989.37
318.24,991.24
317.06,988.34
316.08,986.33
316.18,986.84
315.33,986.27
315.42,987.08
314.85,988.6
315.23,987.35
315.85,989.47
314.44,990.31
313.37,988.57
315.66,988.99
314.11,989.4
313.11,990.29
314.17,989.29
313.64,989.28
314.04,989.97
314.11,990.8
312.98,990.63
312.95,989.99
314.85,987.3
315.12,990.48
314.92,988.58
315.24,990.08
316.36,991.01
314.53,988.39
314.91,988.69
314.91,988.96
314.95,989.73
314.87,990.44
314.2,989.38
315.47,987.17
316.78,989.31
314.9,987.18
314.53,986.32
315.66,993.45
315.06,991.12
313.97,990.59
313.14,990.16
314.62,989.44
314.79,989.78
317.19,987.77
317.4,987.55
318.27,988.84
317.3,987.99
317.3,986.96
317.37,989.4
317.74,989.0
317.24,989.15
317.03,989.44
315.81,988.66
314.89,989.53
314.84,988.86
314.3,989.09
316.0,989.98
313.37,988.71
314.5,990.16
315.01,989.7
315.65,988.95
315.13,987.75
315.39,989.19
315.99,986.7
316.14,987.17
315.87,988.29
314.66,988.38
315.87,988.31
317.26,989.14
315.98,988.32
314.57,988.66
314.99,989.06
314.39,988.88
314.13,989.6
314.39,989.41
314.63,989.14
315.31,990.95
314.67,990.62
314.85,988.76
315.39,987.12
314.99,991.03
314.98,987.61
315.16,989.97
313.58,988.27
315.28,989.14
315.06,989.98
315.38,989.98
315.74,990.19
316.97,990.29
316.36,988.91
316.25,989.09
317.13,989.77
317.93,989.79
317.0,990.02
316.36,987.83
317.92,989.66
317.91,989.19
317.91,989.78
316.66,989.86
317.92,989.91
317.84,990.61
318.21,990.52
318.18,989.78
317.5,990.02
317.33,992.85
319.13,992.21
319.09,989.45
319.09,989.88
318.16,989.61
319.4,991.8
319.87,991.52
318.97,991.49
319.17,988.48
320.65,988.79
319.61,989.88
320.27,992.05
318.74,989.76
318.63,991.34
318.24,990.83
317.89,993.32
320.54,992.81
320.71,995.24
320.89,992.3
319.76,992.6
322.26,992.34
320.68,992.46
320.0,990.66
319.61,989.76
319.81,990.89
319.81,989.34
319.81,990.53
320.09,990.9
322.36,988.22
323.76,988.84
324.35,992.71
321.87,988.2
324.92,988.98
323.72,989.63
323.49,989.72
323.72,989.95
323.92,991.0
325.35,986.51
327.84,987.39
328.79,983.78
330.54,985.65
329.02,984.65
333.1,985.29
332.25,982.47
333.39,987.5
336.03,987.29
335.3,985.35
336.29,986.76
338.1,989.39
341.08,986.58
339.81,990.24
341.36,987.97
