x_cog,y_cog
524.78,1240.65
523.08,1232.73
521.3,1231.8
522.88,1239.92
522.68,1242.66
518.95,1240.2
520.63,1231.91
522.02,1233.82
520.71,1229.38
522.24,1229.73
523.36,1230.34
522.13,1231.03
522.28,1239.76
521.69,1231.28
523.53,1230.82
523.24,1232.64
523.5,1231.08
520.45,1239.56
522.86,1240.48
522.26,1231.44
524.15,1240.27
522.91,1239.88
522.0,1238.71
518.61,1240.11
522.53,1230.14
522.53,1232.71
522.4,1232.91
520.2,1239.91
518.11,1231.73
520.15,1232.11
520.84,1230.99
517.51,1230.33
520.2,1230.39
514.59,1231.64
516.82,1229.72
514.38,1229.22
511.86,1240.84
507.54,1241.26
505.47,1229.88
503.83,1232.79
500.35,1231.45
502.67,1244.18
499.07,1246.94
497.66,1245.46
500.68,1246.75
495.05,1246.25
486.01,1249.97
488.0,1246.18
480.49,1251.8
474.02,1253.5
468.31,1254.41
466.73,1253.4
458.91,1255.27
446.06,1256.5
444.88,1258.33
431.96,1253.22
427.79,1250.69
426.19,1250.53
431.95,1241.65
430.43,1230.83
426.05,1225.13
423.05,1217.85
418.34,1210.93
414.3,1201.06
411.18,1194.71
400.18,1181.71
397.86,1169.51
394.64,1167.09
388.93,1158.09
384.77,1146.18
382.89,1136.44
376.81,1132.88
374.33,1123.3
371.76,1118.02
367.09,1113.12
367.04,1101.96
365.58,1094.68
364.58,1087.03
361.08,1079.22
359.6,1073.16
358.3,1066.33
355.23,1057.68
355.12,1054.42
353.53,1046.68
348.91,1042.25
346.91,1037.89
345.44,1035.3
344.01,1027.57
343.58,1028.88
339.37,1026.28
341.63,1025.7
341.18,1025.13
340.1,1021.61
338.3,1019.98
337.38,1019.57
338.5,1019.64
338.22,1020.52
336.45,1020.17
334.1,1024.06
336.72,1020.55
334.12,1021.32
334.81,1017.43
333.39,1019.39
331.05,1019.51
329.36,1017.51
329.43,1018.14
328.85,1016.78
328.68,1019.3
328.35,1017.83
328.15,1017.39
326.88,1016.93
327.28,1017.51
326.55,1017.59
326.92,1017.49
327.02,1017.26
326.76,1018.34
328.5,1017.74
327.88,1017.95
328.16,1018.12
326.59,1019.77
327.76,1018.82
326.4,1020.06
328.85,1018.25
326.41,1018.85
328.55,1017.23
327.97,1017.67
328.54,1016.87
328.49,1020.18
329.47,1019.1
328.27,1018.79
327.7,1018.06
328.37,1019.76
328.59,1020.23
328.08,1020.86
328.12,1015.62
328.17,1019.7
328.79,1016.19
328.63,1015.46
329.32,1015.58
330.29,1017.47
330.73,1017.13
330.87,1019.06
331.02,1016.69
332.12,1017.39
332.12,1020.58
331.76,1016.41
331.99,1018.45
332.12,1017.85
331.85,1015.93
331.54,1016.26
331.85,1016.6
331.85,1016.77
331.83,1014.02
331.87,1018.35
332.06,1019.87
332.56,1019.92
332.36,1018.48
332.54,1016.86
332.64,1019.01
333.71,1017.37
334.42,1019.45
333.29,1019.91
333.35,1019.08
333.92,1016.83
333.35,1019.18
334.21,1019.28
333.96,1016.7
334.44,1016.68
334.56,1016.92
334.29,1018.21
334.7,1019.22
334.36,1020.5
335.02,1019.79
334.87,1016.35
335.51,1019.02
334.21,1017.13
334.39,1020.07
334.22,1019.32
334.73,1017.12
335.85,1019.92
335.29,1019.97
334.24,1019.52
334.65,1020.95
334.97,1019.83
334.89,1017.52
334.68,1015.08
334.56,1018.55
336.43,1017.07
334.16,1019.74
334.53,1017.49
334.16,1016.78
336.81,1017.56
335.5,1017.71
336.54,1017.44
334.19,1018.62
335.43,1016.7
335.4,1017.36
335.48,1018.6
335.48,1019.5
335.24,1019.29
336.55,1019.82
335.48,1017.11
336.6,1019.59
335.51,1015.24
335.51,1018.88
335.24,1017.27
335.8,1018.8
335.78,1019.8
335.78,1019.81
335.59,1019.39
335.66,1019.89
335.93,1016.28
336.01,1020.54
336.31,1018.39
336.02,1020.8
336.41,1019.5
335.95,1018.92
336.57,1019.73
336.89,1019.79
337.26,1019.19
337.49,1019.75
336.64,1019.3
336.71,1018.94
340.28,1019.59
336.7,1018.24
336.79,1020.42
339.15,1021.06
338.44,1021.22
337.96,1018.99
339.39,1021.23
338.53,1020.2
341.86,1019.74
339.79,1018.94
340.06,1019.15
338.75,1017.16
338.73,1019.64
339.74,1019.03
342.33,1021.07
341.91,1022.13
341.27,1020.65
342.42,1020.74
343.02,1020.27
342.85,1020.84
347.25,1016.96
346.05,1019.32
345.67,1016.46
341.46,1020.81
343.92,1016.29
343.98,1021.98
346.02,1016.54
344.11,1019.67
344.13,1020.49
344.13,1021.33
347.48,1018.23
344.13,1021.8
347.17,1019.43
346.46,1020.01
345.5,1020.54
349.6,1019.64
350.0,1019.63
346.24,1019.4
345.85,1018.9
346.94,1019.28
346.51,1019.53
347.58,1020.74
348.73,1020.48
350.75,1018.13
350.75,1018.69
351.06,1019.92
349.51,1019.3
350.4,1019.52
352.06,1019.08
352.65,1019.85
353.34,1019.35
355.08,1019.73
349.84,1020.42
354.28,1020.51
349.7,1021.75
351.25,1020.94
352.05,1020.88
351.08,1020.86
352.19,1021.01
353.73,1020.59
352.45,1019.6
350.71,1020.33
350.62,1020.11
350.62,1019.71
