x_cog,y_cog
555.21,1238.61
556.51,1237.39
556.51,1238.68
556.56,1238.74
554.97,1238.53
555.16,1237.85
555.41,1237.95
554.97,1237.8
555.17,1236.93
554.4,1237.65
554.89,1237.02
553.95,1237.97
554.77,1238.6
554.84,1238.51
558.77,1238.5
558.03,1239.48
558.33,1239.91
558.14,1240.09
558.25,1239.86
557.49,1239.89
556.69,1239.51
555.71,1239.2
555.81,1237.15
555.08,1238.42
553.32,1237.66
552.22,1237.81
554.97,1237.8
552.74,1237.62
553.45,1238.1
552.48,1238.14
551.99,1238.27
549.75,1237.51
550.55,1237.69
547.94,1237.66
550.18,1239.07
546.69,1239.19
548.32,1238.44
544.36,1239.24
548.31,1239.93
548.92,1240.82
548.58,1240.13
545.47,1240.64
544.94,1240.03
542.68,1240.11
542.97,1241.93
537.65,1241.69
536.49,1239.19
534.71,1239.74
538.2,1242.1
533.11,1242.5
533.89,1240.36
531.67,1243.8
532.96,1242.94
534.34,1245.29
539.57,1243.8
536.49,1243.72
531.28,1244.34
529.58,1243.35
528.4,1243.92
525.26,1245.45
522.51,1240.35
520.13,1241.44
522.47,1242.0
517.85,1243.1
520.74,1244.87
515.6,1243.81
515.52,1245.59
512.72,1243.99
510.33,1244.16
508.86,1243.53
507.19,1243.61
504.32,1243.43
505.1,1242.84
500.41,1238.84
500.11,1239.8
496.35,1233.76
492.58,1232.93
491.33,1229.53
490.91,1229.69
489.55,1225.31
487.96,1226.58
486.4,1219.75
487.72,1220.87
483.73,1215.84
480.95,1216.06
480.6,1208.79
477.07,1210.1
474.8,1201.68
475.33,1200.18
473.8,1194.1
473.14,1192.94
471.64,1185.46
471.32,1190.95
471.93,1183.07
472.47,1182.32
470.31,1173.5
468.88,1170.97
470.92,1161.56
469.0,1159.49
468.72,1151.58
469.39,1150.08
468.3,1140.32
466.49,1139.82
466.24,1131.13
464.49,1130.28
462.78,1119.84
464.01,1116.84
460.2,1107.83
458.82,1108.74
457.19,1099.03
457.09,1095.23
452.78,1088.73
453.35,1087.34
452.55,1079.47
452.64,1079.3
451.41,1070.56
453.27,1069.05
452.07,1060.64
452.19,1059.44
453.16,1054.82
454.01,1053.15
452.5,1047.96
452.75,1048.83
452.86,1046.07
451.3,1045.73
452.83,1043.68
451.08,1041.42
451.2,1040.84
451.65,1039.47
450.66,1039.11
450.98,1038.86
449.17,1035.76
449.69,1036.11
