Time [sec],PELVIS X [deg],PELVIS Y [deg],PELVIS Z [deg],SPINE X [deg],SPINE Y [deg],SPINE Z [deg],STERNUM X [deg],STERNUM Y [deg],STERNUM Z [deg],NECK X [deg],NECK Y [deg],NECK Z [deg],R_FEMUR X [deg],R_FEMUR Y [deg],R_FEMUR Z [deg],R_TIBIA X [deg],R_TIBIA Y [deg],R_TIBIA Z [deg],R_FOOT X [deg],R_FOOT Y [deg],R_FOOT Z [deg],L_FEMUR X [deg],L_FEMUR Y [deg],L_FEMUR Z [deg],L_TIBIA X [deg],L_TIBIA Y [deg],L_TIBIA Z [deg],L_FOOT X [deg],L_FOOT Y [deg],L_FOOT Z [deg],L_CLAVICLE X [deg],L_CLAVICLE Y [deg],L_CLAVICLE Z [deg],L_HUMERUS X [deg],L_HUMERUS Y [deg],L_HUMERUS Z [deg],L_ULNA X [deg],L_ULNA Y [deg],L_ULNA Z [deg],L_HAND X [deg],L_HAND Y [deg],L_HAND Z [deg],R_CLAVICLE X [deg],R_CLAVICLE Y [deg],R_CLAVICLE Z [deg],R_HUMERUS X [deg],R_HUMERUS Y [deg],R_HUMERUS Z [deg],R_ULNA X [deg],R_ULNA Y [deg],R_ULNA Z [deg],R_HAND X [deg],R_HAND Y [deg],R_HAND Z [deg],L_TOE X [deg],L_TOE Y [deg],L_TOE Z [deg],R_TOE X [deg],R_TOE Y [deg],R_TOE Z [deg]
3.783333333333333,53.29195478373109,-9.491309415376245,-8.153470538816272,38.92509488087407,12.322738584657408,4.04435935747289,-2.9582220060557556,3.1037160882047927,-2.1514720199675272,7.022701958612274,-15.98871300222686,0.9472220520120751,-43.90610831558876,-3.963427663624275,11.336439513832156,98.64139470804173,-0.9948022347918709,1.4432373098519096,-10.293063973344218,0.719293024128687,1.8822597925994,-46.9792919130835,2.3906204479038005,17.46370494739621,98.61364823201066,0.8340611762730791,-1.3541457572328999,-18.80435561259277,-3.6879211822970674,10.050412823920196,0.8041231926754737,-9.39704482263993,-16.73124644460494,-19.541871587919783,-16.55598366300931,-48.32255357654836,-81.94134895551811,-26.898296665892293,26.114536269794684,1.8962697996266935,24.529270569914022,30.546629427235132,9.005698530266521,4.850879274663576,16.10807717341268,-36.369857742914874,8.444077311226968,47.96601982819034,0.05781858405594968,-22.929478978015794,0.8295987704461434,19.618019066835682,5.388490735158697,-4.3081959034796435,-0.0,0.0,0.0,-0.0,0.0,0.0
3.7916666666666665,53.310874510312054,-9.497528795130124,-8.144962774609896,38.995989283684,12.331821758527425,4.001926705712638,-3.0581030623806655,3.1548143500011765,-2.115013896587611,7.075752585652051,-16.01458624742712,0.9246125519708326,-43.93072515106374,-3.962065799595492,11.326042567413337,98.63652402668252,-0.9947848271192119,1.4449054864510578,-10.284858400736468,0.7215965521982513,1.8757317784547443,-47.02441482396734,2.421690517375041,17.476518627599603,98.61898073871387,0.8339638579782921,-1.3454880762171886,-18.763973240974014,-3.680603718390004,10.047208859009695,0.8474634681918589,-9.41631884934458,-16.732823790335924,-19.58562995917127,-16.570376653553282,-48.41630990183169,-81.73166871799518,-26.829289661784394,26.057043345169028,2.0144496615668173,24.43515772644821,30.619827683637194,9.031917053341067,4.769360202488683,16.08794897933389,-36.396968419031865,8.461913576031666,47.979427236799665,0.04045493661058898,-22.88606582130501,0.8305692683580226,19.67804127000953,5.444817519544574,-4.256527010782658,-0.0,0.0,0.0,-0.0,0.0,0.0
3.8,53.30051252714831,-9.503394343948104,-8.14798452891325,38.98134609097901,12.33398798844818,4.014960499036319,-3.004021562013546,3.156819722572125,-2.1300661189870813,7.123012807324214,-15.985622212374363,0.9027815707693575,-43.92020617643915,-3.9598317543460926,11.331374891317438,98.64081079549267,-0.9939424358889738,1.4451116113534654,-10.291848918099904,0.7236420218954356,1.8655382729950838,-46.99118757624735,2.3947961437904492,17.456787742920515,98.61347854107314,0.8349553035280035,-1.3525451152132575,-18.808620822699147,-3.6840883952416816,10.04941019118374,0.8736895815653736,-9.430205322674192,-16.738791025914843,-19.595091811528576,-16.59663588317818,-48.453796776510714,-81.52214520503995,-26.758895959530186,26.015492911913835,2.1190595865975754,24.283695899495946,30.745354983892526,9.031451185544777,4.773844094306799,16.033494010739137,-36.345591292094326,8.347763171119528,47.98122164349019,0.018985080753197006,-23.099108101921825,0.8019827530536574,19.62077226018569,5.230115266532491,-4.205342652619946,-0.0,0.0,0.0,-0.0,0.0,0.0
3.808333333333333,53.295774402726735,-9.50675756474326,-8.144995328878657,38.980915069348775,12.341621426917204,4.022688460828484,-2.970690020613634,3.1638306217479033,-2.141981091767243,7.166289551745771,-15.953080147107215,0.8842004498442417,-43.91440184944339,-3.9586723383352904,11.323891216737225,98.63641090120733,-0.9939887810131649,1.4451244825677063,-10.290736903116832,0.7230171493677309,1.8665275615527062,-46.98243095683483,2.401033560280111,17.448051992234852,98.6076839820903,0.835482447172889,-1.3503224790811332,-18.799868684996408,-3.6831588698832434,10.050067970559013,0.897940583003492,-9.454710336814639,-16.768216384458768,-19.590191400364393,-16.637227459973655,-48.474101838845655,-81.32591416460971,-26.691272776445803,25.99600591893033,2.149235872771925,24.288289206350473,30.75005100599957,9.035150552822756,4.767450737167979,16.03703912758654,-36.35659806494695,8.353842490854074,47.96889664276936,0.004796856802909686,-23.09400183707428,0.7866807538727786,19.622630156362035,5.2307549834584,-4.2109167599295665,-0.0,0.0,0.0,-0.0,0.0,0.0
3.816666666666667,53.3015335101623,-9.5012389690754,-8.13746324949265,39.008041447885766,12.317105441667119,3.988180234712641,-2.996150977389351,3.166285090922225,-2.110634758190699,7.248102006728032,-15.913456554693312,0.8649113259465279,-43.91598235673362,-3.9608776621742683,11.320711392995205,98.62881702773977,-0.994320925284936,1.4446720982316625,-10.292603075188097,0.7231204356903497,1.8670651875377355,-47.01047213645153,2.4315940640536513,17.468399805155638,98.60721375274743,0.8342959509937653,-1.3457586128653487,-18.748970325286315,-3.665458225950539,10.053649330632151,0.9298980112029445,-9.431248744423314,-16.770615873905985,-19.62289569144911,-16.64984582432272,-48.54883451968279,-81.09083670243243,-26.617496776021913,25.934588872393956,2.3185435790898823,24.115158031717794,30.834696063566664,9.03079374319227,4.781684120688864,16.049012900810055,-36.376923326167216,8.382218746091207,47.94294471877873,0.039405444900938565,-23.088654872820396,0.7983732172480352,19.63541650812665,5.208966215385662,-4.2325687328871755,-0.0,0.0,0.0,-0.0,0.0,0.0
3.825,53.29259135068905,-9.510483607232473,-8.141137729513826,39.000759228107896,12.323956038856922,4.007974900078665,-2.944539759292443,3.179491781105652,-2.153134731071783,7.306027589133389,-15.88467054422546,0.8724492707404858,-43.91253347344857,-3.958629866223965,11.330833365587157,98.63670192144413,-0.9950086525414237,1.4437959428234854,-10.292085279445,0.7243869765601001,1.853687764186351,-46.98365440759055,2.4050550632392516,17.448369482447,98.6069213960513,0.833453582119437,-1.349148961122257,-18.78451964334477,-3.6627968954353873,10.048372133267836,0.971747585992371,-9.438106671136536,-16.734856358818416,-19.655497506901536,-16.627482320499908,-48.61166022562408,-80.81269857167656,-26.55097345342379,25.741155518895386,2.541139654056694,23.22668920032277,30.82865094952171,9.032998197612752,4.763590072825,16.07089406723178,-36.433295545981004,8.41760265682453,47.92610784199446,0.0026566982180822856,-23.08673418032764,0.771756697404437,19.63333413467289,5.118170576242357,-4.251914134769625,-0.0,0.0,0.0,-0.0,0.0,0.0
3.8333333333333335,53.29001210282772,-9.508509250991999,-8.117911951013054,39.01779539051895,12.308361368641005,3.9851774590801234,-2.919856399708063,3.196453281387494,-2.1407315405257403,7.348749166038831,-15.870434164052114,0.834620606225749,-43.914620377222484,-3.945067514025196,11.305901452400098,98.64249673432816,-0.9941435251884577,1.4442552975053895,-10.296400635095747,0.7259973093883273,1.8447499683401782,-46.99547642574162,2.4430936908142082,17.44373470588517,98.6068082668141,0.8337688936418611,-1.3485289948176336,-18.755958361228892,-3.6601608299763675,10.054186299686696,0.9792089082627857,-9.435137122998317,-16.764694169354037,-19.670600623169097,-16.667245311784942,-48.63729131615668,-80.59636012271818,-26.48752335598161,25.662500544473343,2.7309362915027653,23.04119280685424,30.81457734101937,9.031736991964404,4.7694546794302815,16.064719606960043,-36.42968462506725,8.423452176226405,47.937391276755946,-0.018088308727234263,-23.04219587821627,0.7033774149586354,19.795813901467007,5.131400492041187,-4.406324788530669,-0.0,0.0,0.0,-0.0,0.0,0.0
3.841666666666667,53.287409898731255,-9.511056727053436,-8.117642763246863,39.028570261258636,12.307310718042913,3.9807020436616245,-2.90218989914005,3.2092393361483413,-2.141656348041757,7.421725407550526,-15.831309601299061,0.8220774905989158,-43.909873566951376,-3.9410056465475307,11.309781750595155,98.63519523681731,-0.9945961893811026,1.4438979234731772,-10.310965540960566,0.7301684469567228,1.8198698998859801,-46.98971127676502,2.440707075435036,17.438715997116496,98.60252116953046,0.8341700520018657,-1.3470341478462413,-18.767011632825017,-3.6502611416164585,10.055291342455392,0.9971246172748784,-9.435370260919068,-16.77117229317407,-19.69740570198441,-16.68142559140956,-48.691616623665034,-80.34162594467803,-26.41264877850036,25.58088988828272,2.853921357481439,22.671941937165776,30.92854716547308,9.030052036408895,4.774014268468999,16.066554803578903,-36.408249923233164,8.426175631315255,47.90604977092616,-0.04101777630124403,-23.047247092091506,0.7254103095734347,19.791943172912227,5.083168129974721,-4.414713289450772,-0.0,0.0,0.0,-0.0,0.0,0.0
3.85,53.28634150277897,-9.511294884825379,-8.108007938550932,39.037755105086205,12.305191536408975,3.974098579975797,-2.8821157134274804,3.218254122323251,-2.1459922695157743,7.497058262334115,-15.79950616214032,0.8053556653768311,-43.908170471947535,-3.937905966165656,11.302927245854518,98.63513046866093,-0.9942401778218094,1.4443524083547352,-10.31516834561834,0.7333430099095677,1.8036763033866863,-46.98796822248262,2.4402613561998225,17.41945890920816,98.60043852739082,0.8347605225825788,-1.3475086364019202,-18.756262795669016,-3.6495661305521487,10.06439549547827,1.0249617280455072,-9.443155255042807,-16.77740451156624,-19.721385667739646,-16.702415235267857,-48.74251255439882,-80.08583310573553,-26.337074275731737,25.513316981580083,3.0771029280519118,22.31615126049957,30.947873857233155,9.036577830301676,4.75270509390238,16.05587326605336,-36.445066336252125,8.40590612560167,47.89324295624283,-0.010760682061379874,-23.023764478818684,0.7414312519554039,19.802264957447335,5.067430911937977,-4.427810001446933,-0.0,0.0,0.0,-0.0,0.0,0.0
3.8583333333333334,53.28095015731556,-9.511696382505903,-8.096280480036114,39.04404719518964,12.292356653131954,3.960769595122699,-2.8420293447861327,3.2398363840823707,-2.145496363751223,7.563409958343615,-15.763728504016113,0.7902950471433179,-43.90023025913435,-3.923184286099694,11.300241488680399,98.6308997496427,-0.994652757197894,1.4447135815051708,-10.332419464785312,0.7392791748630221,1.7660219271115434,-46.97815292468695,2.4453065207337854,17.403296377593758,98.59464447733198,0.8348923875648796,-1.348292142626476,-18.75776961161131,-3.6462593409063655,10.068473310994708,1.0408896841010362,-9.439086817334228,-16.781655570770333,-19.76194602777665,-16.709539771263625,-48.7948954111076,-79.81545050701787,-26.26127426465689,25.42194005476159,3.2628338241015533,21.84634890656103,31.032646727223792,9.036901039874188,4.750573233846483,16.057429474136285,-36.45083151273952,8.407296483714454,47.87252141591865,-0.02742903185507221,-23.03048594068999,0.7314021226483924,19.79205562493852,5.040369202561311,-4.428438284811547,-0.0,0.0,0.0,-0.0,0.0,0.0
3.8666666666666667,53.283612627453095,-9.516871952919121,-8.082404032608851,38.989670247252306,12.294759198535852,3.9894814991443805,-2.719885446180218,3.20528446702706,-2.2106898056194315,7.625398222431881,-15.668197601017761,0.808144222608071,-43.89882768535752,-3.9085195240350066,11.301018448394993,98.62047792998813,-0.9965789169479341,1.4430926188268483,-10.3345872688954,0.7427461638779814,1.7347148605881344,-46.97857827218711,2.4575285076684663,17.38872200417752,98.58438495065619,0.8348807500466183,-1.3458225500478793,-18.749579363248092,-3.6432851594303957,10.078210245361518,1.0587793124807934,-9.409814884788464,-16.765215361277573,-19.80452104733917,-16.704093458068716,-48.842617534821755,-79.51577488922466,-26.1724909128602,25.349945117370247,3.447862279463478,21.263531651918367,31.02320384753688,9.01947956901454,4.8107031023389535,16.089429866851983,-36.4392307804421,8.392587407179997,47.83306934203237,-0.03919407518115397,-23.022163676213882,0.7176881903094512,19.62323188607193,5.006803139700683,-4.27214358159919,-0.0,0.0,0.0,-0.0,0.0,0.0
3.875,53.271965474733875,-9.505943109138034,-8.079397638434276,39.004025935804826,12.279511291488191,3.98362199064413,-2.6786377416318894,3.2141111591414218,-2.197526793005484,7.694517317922512,-15.613032266233414,0.7663907488379882,-43.88492584641554,-3.917376387849741,11.287789312305438,98.62320061393227,-0.9961089420478351,1.4451259034786215,-10.357537691164502,0.7459545343444675,1.7168995366439324,-46.9662676593432,2.446344363537623,17.36713626853002,98.58444151865764,0.8340613565564299,-1.3477977195089865,-18.75360378190054,-3.624243380905196,10.071421144548667,1.0825835685772298,-9.411673256136792,-16.77951250726235,-19.82178436918385,-16.71025687684071,-48.89273184261432,-79.25679832713558,-26.09794572370954,25.280158904033822,3.69170873059571,20.82967434951171,31.046537177534407,9.015961494981433,4.8129642321732025,16.07247419162974,-36.4700504634841,8.407407555074524,47.83847277713101,-0.057612224405234905,-22.981749329846295,0.6857862449289651,19.798447669261208,5.026241676843857,-4.407643860043303,-0.0,0.0,0.0,-0.0,0.0,0.0
3.8833333333333333,53.259976449475545,-9.507691742315396,-8.071153575976291,39.0232955229968,12.273705124175477,3.9699852257314303,-2.643368046144308,3.2311714689334754,-2.204681022763345,7.791708247967828,-15.557712392239717,0.7536320611453963,-43.87262169301702,-3.9140815627735575,11.282807324541299,98.61908353190587,-0.9967962469964164,1.4428342512545607,-10.355795326374698,0.7460178967676653,1.7096718067999952,-46.94992030643632,2.449291524406176,17.35409895640826,98.57974892914383,0.8347089208235966,-1.3462104951382705,-18.751370444302545,-3.6251149238524825,10.073213577845888,1.1093423661737485,-9.414576556270399,-16.780269346821303,-19.87360434575026,-16.721207634206465,-48.95715633279495,-78.94173582354802,-26.007521993291377,25.216680028571414,3.9091372170747842,20.288901082960493,31.13562754661231,9.013178939312606,4.831312068773838,16.077183694467546,-36.442619917633955,8.407763131901334,47.80638927455186,-0.08529153424606156,-23.00684347263547,0.7001171940943358,19.770826648995627,4.979473354480232,-4.396004934136,-0.0,0.0,0.0,-0.0,0.0,0.0
3.8916666666666666,53.24367414742701,-9.501299874083577,-8.063671543220362,39.047671662351206,12.27246840696934,3.967981075549978,-2.5976758698692746,3.2423175365410266,-2.2202545198433343,7.880058435774641,-15.488214986892803,0.7430377367628268,-43.85215572746308,-3.9114355489415233,11.273045041969631,98.61323214735825,-0.9961720853206489,1.4442452165570363,-10.363437082474274,0.7486311818531022,1.6961421172309525,-46.92740477608039,2.450925985690646,17.333215542056063,98.56520281449436,0.8351155384593053,-1.3484070905546433,-18.7513867607308,-3.614550890608157,10.083655795886685,1.1868620512472081,-9.42248123451189,-16.781232833488808,-19.98297901293784,-16.738612731662208,-49.04279658306986,-78.58891506203315,-25.883319182495438,25.240838848756205,3.951301226818238,19.41535626765322,31.029003497519128,9.007515256413207,4.834222969066876,16.097917270697515,-36.44882515897373,8.419171558885813,47.76516978574283,-0.10825765902180359,-23.065051484737268,0.749464207234182,19.781354543990673,4.758962411214711,-4.838468537771087,-0.0,0.0,0.0,-0.0,0.0,0.0
