397.0,710.0,397.0,1135.0,397.0,0.0,180625.0,180625.0,0.0,425.0,425.0,nan,nan,nan
397.0,710.0,397.0,1135.0,397.0,0.0,180625.0,180625.0,0.0,425.0,425.0,nan,nan,nan
397.0,710.0,397.0,1133.0,397.0,0.0,178929.0,178929.0,0.0,423.0,423.0,nan,nan,nan
397.0,710.0,397.0,1131.0,397.0,0.0,177241.0,177241.0,0.0,421.0,421.0,nan,nan,nan
397.0,710.0,397.0,1134.0,397.0,0.0,179776.0,179776.0,0.0,424.0,424.0,nan,nan,nan
397.0,710.0,397.0,1132.0,397.0,0.0,178084.0,178084.0,0.0,422.0,422.0,nan,nan,nan
397.0,711.0,397.0,1132.0,397.0,0.0,177241.0,177241.0,0.0,421.0,421.0,nan,nan,nan
397.0,707.0,397.0,1129.0,397.0,0.0,178084.0,178084.0,0.0,422.0,422.0,nan,nan,nan
397.0,709.0,404.0,1128.0,397.0,49.0,175561.0,175610.0,7.0,419.0,419.0584684742691,0.016704112973747985,1.5540914369060852,90.95711968785966
398.0,709.0,404.0,1130.0,398.0,36.0,177241.0,177277.0,6.0,421.0,421.042753173594,0.014250334330124969,1.5565455101133086,90.81651165046962
398.0,713.0,398.0,1130.0,398.0,0.0,173889.0,173889.0,0.0,417.0,417.0,nan,nan,nan
398.0,711.0,405.0,1133.0,398.0,49.0,178084.0,178133.0,7.0,422.0,422.0580528789849,0.016585396137452885,1.5542101701909903,90.95031677174687
398.0,707.0,405.0,1128.0,398.0,49.0,177241.0,177290.0,7.0,421.0,421.0581907527747,0.016624780502393948,1.5541707803952187,90.95257364080047
398.0,710.0,405.0,1129.0,398.0,49.0,175561.0,175610.0,7.0,419.0,419.0584684742691,0.016704112973747985,1.5540914369060852,90.95711968785966
398.0,710.0,405.0,1129.0,398.0,49.0,175561.0,175610.0,7.0,419.0,419.0584684742691,0.016704112973747985,1.5540914369060852,90.95711968785966
398.0,712.0,404.0,1133.0,398.0,36.0,177241.0,177277.0,6.0,421.0,421.042753173594,0.014250334330124969,1.5565455101133086,90.81651165046962
405.0,709.0,405.0,1128.0,405.0,0.0,175561.0,175561.0,0.0,419.0,419.0,nan,nan,nan
405.0,708.0,405.0,1128.0,405.0,0.0,176400.0,176400.0,0.0,420.0,420.0,nan,nan,nan
405.0,708.0,405.0,1129.0,405.0,0.0,177241.0,177241.0,0.0,421.0,421.0,nan,nan,nan
405.0,708.0,405.0,1127.0,405.0,0.0,175561.0,175561.0,0.0,419.0,419.0,nan,nan,nan
398.0,707.0,405.0,1127.0,398.0,49.0,176400.0,176449.0,7.0,420.0,420.05832928296996,0.016664352333993333,1.554131203080956,90.95484125387217
399.0,709.0,405.0,1126.0,399.0,36.0,173889.0,173925.0,6.0,417.0,417.0431632337353,0.01438700002531213,1.5564088304059709,90.82434282084516
399.0,708.0,405.0,1126.0,399.0,36.0,174724.0,174760.0,6.0,418.0,418.04305998305966,0.014352588463597837,1.556443245521076,90.82237097999818
399.0,708.0,406.0,1127.0,399.0,49.0,175561.0,175610.0,7.0,419.0,419.0584684742691,0.016704112973747985,1.5540914369060852,90.95711968785966
400.0,709.0,406.0,1131.0,400.0,36.0,178084.0,178120.0,6.0,422.0,422.0426518730068,0.014216572598461942,1.5565792752654077,90.81457704975972
399.0,711.0,405.0,1127.0,399.0,36.0,173056.0,173092.0,6.0,416.0,416.04326698073123,0.014421576975737685,1.5563742498679116,90.82632413972924
400.0,711.0,406.0,1129.0,400.0,36.0,174724.0,174760.0,6.0,418.0,418.04305998305966,0.014352588463597837,1.556443245521076,90.82237097999818
400.0,710.0,407.0,1130.0,400.0,49.0,176400.0,176449.0,7.0,420.0,420.05832928296996,0.016664352333993333,1.554131203080956,90.95484125387217
400.0,714.0,407.0,1131.0,400.0,49.0,173889.0,173938.0,7.0,417.0,417.0587488591985,0.016784206108006242,1.554011332541713,90.96170932985875
401.0,713.0,407.0,1130.0,401.0,36.0,173889.0,173925.0,6.0,417.0,417.0431632337353,0.01438700002531213,1.5564088304059709,90.82434282084516
401.0,713.0,407.0,1129.0,401.0,36.0,173056.0,173092.0,6.0,416.0,416.04326698073123,0.014421576975737685,1.5563742498679116,90.82632413972924
407.0,709.0,407.0,1129.0,407.0,0.0,176400.0,176400.0,0.0,420.0,420.0,nan,nan,nan
401.0,710.0,407.0,1130.0,401.0,36.0,176400.0,176436.0,6.0,420.0,420.04285495649134,0.014284256782850141,1.5565115842075,90.81845546168861
401.0,711.0,407.0,1126.0,401.0,36.0,172225.0,172261.0,6.0,415.0,415.04337122763445,0.014456320509957606,1.556339502711401,90.82831500514737
401.0,709.0,408.0,1130.0,401.0,49.0,177241.0,177290.0,7.0,421.0,421.0581907527747,0.016624780502393948,1.5541707803952187,90.95257364080047
401.0,709.0,408.0,1129.0,401.0,49.0,176400.0,176449.0,7.0,420.0,420.05832928296996,0.016664352333993333,1.554131203080956,90.95484125387217
402.0,709.0,408.0,1127.0,402.0,36.0,174724.0,174760.0,6.0,418.0,418.04305998305966,0.014352588463597837,1.556443245521076,90.82237097999818
402.0,713.0,408.0,1130.0,402.0,36.0,173889.0,173925.0,6.0,417.0,417.0431632337353,0.01438700002531213,1.5564088304059709,90.82434282084516
402.0,711.0,408.0,1126.0,402.0,36.0,172225.0,172261.0,6.0,415.0,415.04337122763445,0.014456320509957606,1.556339502711401,90.82831500514737
402.0,712.0,408.0,1127.0,402.0,36.0,172225.0,172261.0,6.0,415.0,415.04337122763445,0.014456320509957606,1.556339502711401,90.82831500514737
