x_cog,y_cog
463.91,1180.3
466.54,1179.76
465.27,1179.13
465.31,1179.1
465.27,1180.69
465.52,1179.79
466.39,1180.66
465.49,1179.41
466.04,1179.22
466.0,1179.22
465.75,1179.57
465.8,1179.47
465.64,1179.59
465.84,1180.2
465.84,1179.41
465.66,1179.56
465.8,1179.41
465.56,1179.41
465.64,1179.1
465.5,1179.59
466.26,1180.1
465.35,1179.04
465.35,1178.68
465.29,1178.49
464.37,1178.16
464.13,1177.82
463.51,1177.51
463.78,1178.33
462.61,1178.38
462.61,1178.07
461.18,1178.19
461.34,1177.29
460.72,1177.5
462.15,1179.77
461.14,1180.77
458.71,1180.12
456.23,1179.24
457.12,1181.06
454.97,1180.99
455.01,1181.35
451.27,1181.34
452.25,1182.38
449.44,1184.55
449.14,1183.05
445.22,1183.67
444.26,1185.12
440.63,1186.24
438.04,1186.5
435.43,1187.92
431.75,1188.57
428.11,1187.68
427.78,1187.56
423.68,1184.91
419.33,1185.7
415.29,1180.83
414.6,1179.94
411.1,1174.77
410.03,1172.82
406.34,1163.23
404.33,1161.91
401.23,1153.03
399.47,1149.15
396.62,1141.35
393.98,1135.75
392.73,1127.88
391.23,1122.73
390.16,1113.58
389.35,1106.73
388.17,1097.79
385.57,1092.73
384.12,1082.99
384.51,1078.24
381.15,1068.96
380.82,1066.89
379.24,1058.02
376.73,1056.18
374.81,1049.44
373.92,1046.59
371.22,1039.92
373.48,1036.54
371.85,1032.6
371.19,1031.8
370.18,1026.94
368.82,1029.64
370.91,1023.92
370.08,1023.13
371.3,1018.27
372.93,1017.99
371.38,1014.1
372.08,1014.94
371.39,1015.15
371.37,1013.81
371.57,1014.82
371.25,1014.51
371.54,1015.22
369.55,1015.99
371.02,1015.81
370.51,1015.19
369.18,1017.74
370.02,1016.81
370.7,1018.4
369.95,1017.27
369.48,1017.27
368.95,1016.75
367.47,1016.82
370.03,1017.25
368.8,1017.24
370.09,1016.86
368.69,1017.95
369.34,1017.6
367.92,1017.06
367.47,1017.22
366.52,1017.71
367.97,1019.42
366.3,1019.24
366.58,1018.41
367.5,1018.26
365.46,1020.29
365.46,1019.87
365.89,1019.65
365.92,1021.36
365.16,1019.73
365.01,1020.9
364.88,1019.94
364.88,1019.94
364.86,1019.52
364.83,1019.58
364.23,1020.19
363.92,1020.26
363.11,1020.19
363.11,1020.4
363.11,1020.58
363.11,1020.76
363.17,1020.8
363.16,1020.74
363.17,1021.35
362.96,1021.34
361.75,1021.68
360.56,1021.68
361.69,1021.84
360.37,1021.65
361.08,1020.63
360.0,1021.8
360.37,1022.06
360.37,1021.61
359.46,1021.47
359.46,1021.47
359.46,1021.47
359.32,1020.89
359.1,1022.45
359.05,1022.27
359.57,1020.64
360.08,1022.44
359.08,1022.99
359.05,1022.25
358.48,1022.27
359.4,1023.1
359.55,1023.19
359.0,1022.53
358.68,1022.74
359.6,1022.56
359.71,1022.22
359.62,1022.22
359.55,1021.95
359.55,1022.07
358.38,1021.57
358.36,1021.4
358.64,1021.55
358.64,1021.39
358.1,1021.67
358.17,1021.67
358.13,1021.73
358.35,1021.81
358.85,1020.97
359.0,1020.85
358.62,1020.81
358.65,1020.72
358.78,1020.94
358.87,1021.54
358.76,1021.66
358.78,1021.51
358.76,1021.91
358.76,1021.36
358.95,1021.04
358.92,1021.34
359.02,1021.16
358.87,1021.23
358.32,1020.94
358.32,1020.97
358.62,1020.11
358.97,1020.29
359.21,1020.61
359.35,1020.69
358.78,1021.6
359.7,1021.55
359.7,1021.65
359.7,1021.59
360.13,1021.54
359.63,1021.7
360.14,1021.62
360.45,1021.55
359.72,1020.82
360.63,1020.82
360.63,1020.97
