x_cog,y_cog
510.64,1219.58
510.11,1218.33
510.36,1219.18
510.06,1217.26
510.11,1217.97
510.96,1217.13
511.12,1218.97
510.96,1217.0
510.65,1217.62
509.91,1218.51
509.06,1218.68
510.02,1218.29
510.99,1217.32
510.78,1218.23
510.99,1217.71
510.43,1218.16
509.98,1216.5
510.86,1217.04
510.92,1217.1
511.59,1218.32
509.95,1216.17
511.06,1216.48
509.32,1217.89
509.83,1218.98
509.27,1220.05
507.69,1221.88
508.7,1223.04
507.71,1222.95
509.51,1225.36
508.44,1228.2
507.09,1231.35
506.86,1234.62
507.27,1235.47
507.04,1238.24
506.34,1239.4
506.65,1243.27
505.97,1243.46
505.93,1242.53
505.46,1240.26
506.16,1234.75
505.07,1228.72
504.47,1222.21
503.91,1212.88
505.17,1202.09
505.74,1193.68
505.22,1184.11
503.76,1175.93
502.37,1164.79
502.37,1150.79
500.98,1140.0
499.55,1127.19
499.64,1113.92
498.87,1102.03
498.78,1087.31
500.26,1077.28
498.32,1066.29
498.01,1056.12
497.69,1048.01
497.92,1041.45
496.2,1036.29
497.29,1034.78
497.36,1035.92
497.92,1034.56
499.32,1034.96
499.48,1034.52
501.0,1034.87
501.01,1035.29
502.42,1034.61
502.2,1034.71
500.66,1034.17
502.16,1033.96
504.01,1033.53
505.1,1036.65
508.64,1036.66
508.62,1034.1
509.6,1032.4
510.71,1032.17
512.19,1035.15
512.75,1035.03
513.0,1035.11
513.76,1034.84
516.66,1036.23
516.69,1036.13
520.0,1035.41
521.0,1036.29
524.49,1035.43
527.15,1037.99
530.51,1039.55
533.55,1039.75
536.6,1040.77
540.44,1041.79
542.26,1043.36
545.05,1044.12
544.29,1043.72
548.49,1044.32
545.42,1045.4
547.47,1045.13
546.49,1047.18
546.47,1045.34
546.5,1044.74
545.03,1046.49
546.37,1045.05
546.67,1044.57
545.94,1046.7
544.01,1045.53
545.51,1044.83
544.92,1045.28
544.86,1046.13
545.89,1047.06
546.87,1044.55
548.6,1046.62
548.53,1044.19
549.67,1043.9
550.79,1042.32
550.37,1039.43
550.46,1042.69
548.97,1041.16
