x_cog,y_cog
465.1,1177.88
465.13,1176.0
465.23,1176.56
465.13,1176.52
464.96,1176.42
464.76,1176.91
465.18,1176.27
466.11,1175.69
465.31,1176.68
464.87,1176.42
465.37,1176.63
464.92,1176.29
466.4,1176.83
466.4,1176.87
465.24,1176.03
465.36,1176.16
466.38,1176.56
466.51,1176.56
465.36,1175.6
466.51,1176.94
465.72,1175.94
465.64,1176.21
465.56,1176.45
465.02,1176.65
465.72,1176.37
465.6,1175.69
464.88,1175.79
465.02,1176.07
465.22,1176.38
465.26,1176.38
465.26,1177.16
465.26,1177.16
465.27,1176.46
465.29,1176.46
465.61,1176.03
465.29,1175.06
465.83,1175.29
465.18,1175.19
465.21,1175.4
465.35,1175.41
465.08,1175.41
464.73,1175.41
465.32,1175.84
464.77,1175.96
464.73,1175.4
464.22,1175.84
463.83,1175.76
464.61,1175.41
465.36,1175.48
465.51,1175.01
465.34,1174.03
464.42,1174.12
464.41,1174.28
463.81,1174.12
464.82,1174.19
464.08,1175.37
464.13,1174.8
463.27,1175.0
462.81,1175.01
462.6,1175.63
461.97,1175.35
461.46,1177.84
460.87,1176.37
459.93,1179.69
459.65,1181.18
459.18,1183.95
457.51,1183.35
456.38,1184.03
455.85,1184.35
454.77,1184.81
453.33,1185.89
451.77,1186.7
451.79,1186.91
449.92,1187.03
449.61,1187.37
447.17,1187.72
444.61,1188.55
443.03,1191.82
439.42,1192.6
438.11,1190.64
435.64,1191.55
433.54,1193.25
430.83,1193.8
429.02,1195.01
427.28,1197.37
426.09,1197.75
424.68,1199.64
423.54,1200.16
421.03,1202.03
418.99,1202.52
416.29,1203.76
413.98,1203.82
411.38,1205.14
409.91,1204.43
406.42,1205.57
404.89,1206.19
402.03,1206.42
400.54,1206.64
398.42,1206.67
397.57,1206.44
394.59,1205.66
393.92,1207.59
392.98,1205.67
392.96,1205.6
390.77,1203.2
389.62,1203.84
387.82,1200.68
385.1,1201.01
382.82,1197.61
382.68,1196.91
381.1,1192.85
380.13,1192.05
378.17,1185.63
378.56,1185.1
377.68,1180.08
378.57,1177.23
376.91,1170.7
376.61,1169.01
375.36,1163.28
375.3,1162.37
373.81,1154.27
372.88,1153.98
373.36,1144.62
373.0,1143.25
372.18,1134.64
373.22,1132.72
371.7,1123.5
371.37,1122.09
371.52,1113.79
370.19,1111.59
369.52,1102.47
369.55,1099.98
370.11,1089.89
368.22,1087.93
365.86,1078.17
366.29,1078.5
365.2,1067.98
366.12,1067.82
365.39,1061.63
363.82,1059.37
363.58,1052.2
364.23,1051.75
362.57,1046.84
362.53,1043.69
361.69,1040.6
359.59,1041.05
358.29,1037.45
360.5,1036.96
358.13,1034.03
358.12,1031.57
356.92,1026.99
356.6,1026.62
356.58,1022.23
355.64,1023.78
356.84,1020.89
356.17,1022.53
357.43,1018.82
356.9,1019.97
356.31,1019.34
356.13,1020.23
355.94,1017.68
355.09,1016.63
354.07,1014.95
355.59,1016.08
353.73,1013.97
354.07,1014.12
353.26,1013.05
352.35,1014.9
353.09,1015.66
351.3,1015.17
351.86,1014.62
349.86,1015.98
349.76,1011.32
350.89,1011.52
348.35,1010.77
349.85,1010.95
349.33,1011.47
349.14,1011.33
348.69,1011.95
349.14,1012.46
348.59,1012.31
