x_cog,y_cog
552.12,1167.01
551.72,1166.73
551.63,1166.85
551.63,1166.47
552.36,1166.77
552.62,1166.48
552.56,1166.99
552.36,1167.72
551.65,1167.26
552.11,1167.65
552.25,1166.65
551.01,1166.06
550.93,1165.93
552.63,1167.07
552.36,1166.11
551.09,1167.14
553.03,1166.43
552.88,1167.58
552.41,1166.43
552.99,1166.2
552.11,1166.9
552.43,1166.15
552.34,1166.43
552.74,1166.3
552.49,1166.55
552.72,1165.95
552.08,1167.29
551.62,1166.84
551.53,1166.96
551.22,1166.99
550.66,1166.3
551.63,1166.84
550.38,1167.33
551.23,1167.3
551.1,1167.46
549.74,1167.0
548.8,1166.7
548.63,1165.94
548.09,1166.1
546.18,1163.62
544.73,1163.94
542.74,1164.98
541.58,1164.03
541.27,1163.67
537.74,1165.68
537.01,1164.36
534.02,1164.39
531.69,1164.67
529.44,1164.72
527.79,1164.54
525.47,1166.01
522.26,1165.16
519.5,1165.71
516.74,1165.03
514.85,1165.58
511.52,1166.86
508.77,1166.91
506.04,1166.67
505.05,1167.36
501.38,1166.25
496.91,1168.49
492.82,1166.87
488.81,1167.9
484.93,1164.74
482.79,1166.02
475.51,1164.32
470.65,1162.36
465.5,1160.51
459.38,1158.57
455.81,1156.99
449.68,1153.68
446.6,1152.17
442.14,1146.35
440.73,1143.5
436.27,1137.77
432.67,1133.33
431.73,1127.5
428.18,1123.15
427.26,1117.69
426.35,1111.72
425.11,1105.53
418.89,1097.68
415.75,1092.27
411.92,1084.63
410.43,1077.98
408.57,1069.6
408.53,1061.68
407.0,1052.12
404.89,1044.97
401.78,1038.17
400.09,1032.71
399.08,1023.5
399.09,1015.71
396.28,1007.71
395.77,999.1
392.13,993.12
386.98,984.2
383.36,980.09
381.77,971.04
382.93,967.02
380.0,960.56
383.75,956.14
379.05,953.35
381.95,949.72
380.62,946.7
379.96,943.63
379.88,942.97
381.69,939.64
379.02,940.21
380.39,941.57
378.25,941.94
376.09,940.91
377.27,941.43
377.32,938.94
376.6,940.0
375.79,942.69
375.83,942.97
375.88,945.23
376.9,945.22
377.99,943.14
377.47,943.43
375.88,942.29
375.46,945.65
377.67,944.32
378.43,945.61
377.68,944.18
376.55,944.54
376.36,943.89
374.4,947.38
371.2,945.7
372.32,944.85
369.83,948.19
369.71,949.69
371.05,948.31
372.02,949.17
369.83,944.48
372.01,944.32
372.55,944.2
373.34,944.17
372.21,943.59
372.53,944.04
371.48,944.16
371.31,946.03
371.49,944.39
373.24,944.44
372.68,945.74
372.53,945.28
372.22,944.73
371.89,943.6
370.6,944.27
371.55,945.17
371.48,944.6
371.47,944.86
372.31,942.5
372.24,943.65
372.44,943.26
371.44,944.36
371.91,944.3
371.71,941.78
372.33,941.64
371.86,941.08
372.17,939.79
