x_cog,y_cog
480.52,1175.57
483.31,1175.35
483.84,1174.93
485.27,1174.33
485.63,1176.7
485.59,1176.25
487.02,1175.89
487.65,1176.55
488.21,1177.47
488.32,1176.92
487.82,1176.92
488.95,1177.97
489.09,1177.93
488.4,1177.96
488.91,1177.57
489.14,1177.41
488.66,1178.17
488.99,1177.18
489.25,1178.03
490.47,1177.52
490.47,1177.49
488.89,1178.61
489.15,1177.41
488.89,1177.55
488.84,1176.95
488.38,1177.95
488.02,1178.36
488.48,1177.48
488.44,1177.05
487.87,1176.95
485.75,1177.0
485.81,1177.06
484.94,1176.74
483.74,1177.02
482.35,1176.88
481.86,1176.89
480.32,1177.01
479.77,1177.51
478.21,1178.06
476.85,1178.26
473.31,1178.53
472.32,1180.25
468.83,1180.66
468.38,1180.12
464.01,1181.25
463.49,1180.79
458.32,1183.1
455.66,1184.1
452.36,1185.7
450.3,1186.55
445.74,1187.13
443.17,1187.63
438.83,1189.02
435.77,1189.56
430.4,1190.12
429.19,1190.65
423.11,1188.64
422.67,1190.44
418.01,1186.66
418.12,1186.67
413.36,1182.45
411.56,1180.68
405.97,1173.67
405.25,1172.54
401.31,1166.13
399.86,1164.62
397.18,1156.35
396.27,1154.24
392.99,1145.46
392.24,1142.29
387.63,1133.1
388.1,1131.65
385.53,1121.69
385.09,1117.75
381.84,1107.63
382.24,1105.62
379.57,1095.15
380.82,1091.08
380.47,1080.78
378.71,1079.37
378.89,1069.52
380.29,1066.06
377.84,1057.44
377.62,1054.94
375.57,1045.48
375.46,1042.79
376.67,1035.11
373.27,1033.67
374.77,1027.58
373.96,1027.7
374.75,1023.17
373.79,1021.11
374.0,1016.47
374.89,1016.65
372.73,1013.09
371.8,1013.83
370.84,1013.14
371.4,1011.47
369.79,1009.87
371.13,1012.09
371.9,1011.88
370.11,1014.31
371.71,1013.59
371.66,1013.84
371.0,1011.25
371.02,1011.65
372.11,1011.52
369.95,1012.24
369.56,1011.2
372.05,1011.03
371.37,1010.6
370.57,1010.48
369.07,1009.06
369.73,1010.59
366.82,1007.82
367.9,1008.48
366.37,1007.81
367.26,1007.93
364.37,1009.72
365.0,1008.74
363.97,1009.78
365.17,1010.53
364.63,1012.03
364.51,1011.0
362.67,1012.59
362.5,1011.39
362.34,1010.52
362.65,1009.26
362.08,1012.19
361.19,1012.03
361.03,1014.48
361.75,1010.99
360.49,1012.99
360.6,1012.63
359.03,1014.27
