x_cog,y_cog
472.59,1176.11
475.31,1176.18
475.08,1176.37
474.94,1176.56
474.85,1177.18
474.82,1177.44
474.85,1176.6
473.54,1174.26
474.05,1175.55
474.02,1174.45
474.05,1175.02
473.13,1174.9
474.01,1174.9
473.41,1174.9
473.41,1174.77
473.41,1174.87
473.41,1175.05
472.03,1174.89
472.43,1176.09
473.16,1175.59
473.61,1175.31
472.68,1175.59
472.6,1176.26
471.0,1176.49
471.3,1175.88
470.82,1175.76
471.0,1176.64
470.33,1176.72
469.9,1177.54
468.4,1176.64
466.49,1175.72
466.21,1177.08
465.09,1177.11
463.88,1176.82
461.61,1177.13
461.13,1179.59
459.32,1180.53
456.4,1180.69
454.85,1182.5
451.8,1182.49
447.25,1184.34
447.12,1184.88
441.82,1185.44
437.48,1183.98
431.65,1185.15
429.53,1184.41
423.55,1181.2
423.69,1184.0
416.82,1178.3
416.11,1173.54
412.38,1166.19
410.19,1163.32
407.85,1153.69
405.3,1151.06
401.17,1140.98
398.7,1134.87
396.73,1125.27
394.01,1118.62
392.6,1108.9
393.02,1103.94
391.72,1096.19
390.63,1089.58
387.58,1081.44
387.55,1075.95
383.5,1065.83
382.7,1062.16
382.03,1055.67
382.55,1051.16
381.16,1044.59
378.65,1042.74
378.9,1035.4
377.6,1033.71
377.11,1028.58
376.84,1031.06
375.64,1027.91
376.17,1028.56
374.0,1024.14
375.11,1024.93
373.81,1019.1
374.11,1020.7
373.02,1017.27
373.57,1016.06
372.03,1016.65
371.08,1017.65
371.09,1015.16
368.96,1015.84
369.55,1013.56
368.86,1014.44
370.58,1012.59
371.51,1013.74
371.9,1012.34
370.34,1016.18
370.16,1015.07
370.94,1015.23
369.89,1014.66
369.65,1015.09
369.55,1014.44
369.9,1015.49
369.97,1013.46
369.21,1015.43
369.23,1015.04
368.56,1016.28
367.08,1016.08
366.3,1016.39
367.28,1017.05
365.46,1015.23
364.32,1015.37
364.56,1015.8
364.46,1015.74
363.64,1016.0
364.07,1015.99
363.78,1014.43
363.47,1015.86
363.57,1016.6
362.4,1017.7
363.51,1017.81
363.76,1017.58
362.16,1016.74
362.03,1016.55
362.34,1016.79
361.19,1018.18
361.69,1017.75
361.6,1017.75
361.68,1018.27
361.99,1019.5
360.32,1019.08
361.13,1019.15
360.87,1020.0
362.58,1020.1
361.13,1018.76
362.76,1019.14
360.31,1018.32
362.15,1018.32
359.84,1019.03
359.84,1019.04
359.65,1019.83
359.5,1020.19
358.56,1018.83
358.84,1020.0
359.0,1019.64
358.96,1019.64
358.42,1019.91
358.3,1019.73
358.18,1018.88
357.88,1019.08
359.09,1020.55
357.77,1020.4
357.86,1020.59
357.15,1020.93
358.86,1020.89
357.58,1021.05
358.12,1021.91
356.96,1021.91
358.9,1020.2
357.73,1019.28
357.73,1018.98
357.76,1019.89
357.34,1019.1
357.34,1020.53
357.76,1020.66
357.7,1020.56
357.73,1019.4
357.59,1019.42
357.19,1019.04
357.27,1020.21
357.27,1019.01
357.59,1019.23
356.99,1019.38
356.99,1019.35
356.83,1020.44
356.85,1018.96
357.43,1020.68
357.23,1020.03
357.43,1021.61
357.46,1020.44
357.0,1019.85
357.0,1019.66
357.71,1019.52
357.68,1019.86
358.28,1020.54
358.08,1020.48
358.0,1021.0
357.77,1020.66
357.77,1020.52
357.55,1020.98
357.46,1020.71
357.55,1020.46
357.52,1021.92
357.46,1020.75
357.28,1021.24
357.46,1019.93
357.18,1020.49
356.65,1021.65
356.75,1020.53
356.75,1020.47
356.87,1020.65
357.41,1020.83
357.44,1021.14
357.41,1021.14
357.44,1020.59
356.92,1020.28
357.18,1021.32
357.28,1021.04
356.82,1021.38
356.86,1021.23
357.07,1022.0
357.07,1022.0
357.06,1023.01
357.11,1022.55
357.0,1021.6
356.99,1022.42
356.71,1019.84
356.03,1020.32
355.88,1020.47
355.95,1022.63
355.72,1021.87
355.6,1022.12
355.82,1021.57
355.81,1021.7
355.96,1022.18
355.71,1021.79
354.79,1021.75
356.79,1021.81
356.6,1020.59
355.56,1020.72
354.39,1021.08
355.56,1021.47
355.03,1021.03
355.56,1021.27
355.45,1020.77
355.03,1020.68
354.47,1020.17
354.47,1019.62
354.47,1018.8
353.87,1020.4
353.99,1019.4
353.87,1020.41
353.96,1020.7
353.84,1021.41
353.66,1020.7
353.99,1021.26
353.89,1021.01
353.89,1020.47
353.89,1020.53
354.47,1019.89
354.25,1019.96
354.47,1019.96
353.89,1021.09
353.89,1020.47
353.66,1020.78
353.66,1020.04
352.86,1019.89
353.26,1019.74
353.66,1020.65
352.82,1019.82
353.11,1019.63
352.97,1018.86
352.87,1018.81
352.74,1018.72
352.49,1019.48
352.49,1019.42
352.7,1019.99
351.64,1019.76
352.68,1018.85
351.72,1019.77
351.88,1019.94
351.63,1019.46
351.82,1019.06
351.85,1018.94
351.77,1019.53
351.57,1019.8
351.66,1019.09
351.54,1018.94
351.9,1018.36
351.81,1018.51
351.44,1018.94
350.25,1018.98
351.9,1017.14
350.96,1019.17
350.95,1018.98
352.23,1018.02
351.47,1017.35
352.6,1017.39
352.08,1016.81
352.39,1017.57
353.03,1018.44
353.1,1018.72
351.39,1016.92
352.58,1018.24
354.01,1018.88
353.33,1019.79
351.37,1020.45
352.58,1019.99
351.47,1018.74
352.89,1018.76
350.07,1017.75
353.73,1018.19
353.3,1019.04
354.35,1021.23
353.88,1019.01
356.41,1020.98
355.89,1022.49
356.75,1021.86
356.56,1021.72
357.33,1022.71
357.59,1020.78
358.91,1028.17
359.4,1024.9
361.43,1030.25
361.91,1029.65
363.2,1033.71
363.21,1035.55
364.89,1041.79
365.48,1041.74
367.34,1046.69
366.91,1049.3
369.16,1054.59
369.57,1056.76
368.82,1063.05
370.77,1063.45
370.99,1069.61
372.67,1071.31
372.91,1080.79
374.28,1083.57
374.88,1092.57
375.25,1093.53
375.77,1101.67
374.63,1104.63
376.49,1114.15
376.64,1114.68
377.64,1123.32
377.12,1126.03
379.49,1134.71
378.08,1134.62
380.78,1141.54
381.44,1144.91
382.29,1151.18
383.99,1151.69
385.32,1157.67
386.68,1158.41
388.91,1163.44
388.73,1163.72
392.35,1167.07
392.49,1168.12
394.43,1171.98
395.07,1170.85
397.27,1174.71
398.57,1174.78
401.14,1175.87
402.95,1176.42
406.77,1177.05
407.83,1177.94
411.08,1177.34
411.92,1176.96
416.76,1177.78
418.76,1178.47
421.93,1177.38
424.01,1178.05
429.08,1177.08
429.53,1177.9
434.08,1178.17
437.23,1178.07
440.22,1176.51
444.07,1177.29
445.44,1176.32
448.84,1175.11
449.72,1175.08
453.37,1174.89
452.77,1174.9
456.05,1174.38
458.06,1173.46
460.58,1172.54
461.25,1172.63
461.97,1172.19
462.39,1171.29
465.17,1171.91
465.74,1170.77
468.1,1170.78
467.87,1172.1
469.61,1172.1
470.51,1172.89
471.61,1172.2
472.2,1172.25
473.54,1172.4
473.31,1172.98
474.8,1172.25
474.57,1172.64
476.55,1171.92
475.81,1172.16
475.32,1171.84
475.14,1170.85
475.7,1170.54
475.69,1171.59
476.29,1170.03
476.6,1170.35
476.5,1170.0
476.68,1169.96
475.88,1168.37
476.58,1168.79
477.35,1168.6
477.15,1168.4
477.96,1168.46
477.75,1167.66
478.21,1167.5
476.81,1167.53
476.81,1167.78
476.72,1167.47
476.72,1167.32
476.8,1166.77
475.37,1168.07
474.71,1167.21
474.62,1167.72
474.65,1167.37
474.43,1168.04
474.65,1168.23
473.95,1168.18
475.48,1167.51
475.13,1167.66
473.95,1166.31
472.87,1165.64
473.72,1165.78
473.71,1165.17
473.77,1164.86
472.97,1165.41
473.28,1165.49
473.48,1165.02
472.37,1165.9
472.14,1164.76
471.84,1165.7
472.12,1166.1
472.06,1165.94
471.94,1165.21
471.94,1165.86
471.79,1166.1
472.29,1165.06
470.68,1165.61
471.44,1164.84
471.22,1165.66
470.66,1165.68
470.56,1165.76
471.35,1165.38
471.1,1165.06
471.72,1165.19
471.33,1165.18
471.26,1164.83
470.67,1165.37
470.67,1165.26
470.67,1165.16
470.39,1165.33
470.46,1166.44
470.25,1165.33
469.53,1166.75
469.49,1166.09
