x_cog,y_cog
514.17,1225.42
513.02,1226.28
512.69,1225.04
512.54,1223.74
512.51,1224.47
512.47,1224.48
512.71,1225.12
512.53,1225.59
512.32,1224.69
512.47,1225.17
512.53,1225.71
513.29,1223.93
513.05,1224.98
513.49,1225.31
513.71,1225.41
513.49,1224.76
512.42,1222.44
512.38,1224.0
513.64,1223.69
512.4,1226.14
511.6,1230.72
511.88,1232.52
510.81,1234.01
510.76,1240.04
509.58,1240.78
509.39,1239.53
509.84,1239.59
508.8,1237.44
508.41,1228.34
508.52,1224.41
508.7,1217.6
509.24,1207.91
509.49,1198.48
507.61,1187.03
509.44,1174.31
508.03,1162.43
505.92,1146.11
506.0,1132.17
506.47,1116.34
507.5,1102.98
509.98,1088.23
510.54,1072.0
509.45,1061.33
508.9,1049.1
507.39,1039.2
509.63,1035.06
509.77,1032.99
509.45,1032.99
510.7,1032.12
508.56,1031.18
510.08,1032.39
509.78,1032.43
510.73,1033.81
511.22,1034.58
511.83,1034.97
512.66,1035.6
512.27,1034.62
512.33,1036.33
513.49,1039.92
514.43,1037.82
515.08,1037.6
515.69,1036.11
516.01,1036.59
516.54,1036.19
516.89,1036.22
517.04,1037.06
517.84,1036.41
517.4,1038.47
516.54,1037.26
515.91,1035.94
514.77,1036.39
515.23,1038.85
515.75,1038.43
516.02,1038.7
515.77,1038.67
515.54,1038.75
514.41,1038.73
514.21,1038.43
514.06,1038.4
513.1,1038.58
512.88,1037.45
512.62,1036.55
513.04,1036.16
511.33,1035.4
511.48,1035.64
511.8,1035.51
513.42,1037.4
512.35,1037.06
512.03,1035.29
512.92,1037.63
511.62,1035.99
511.27,1036.27
511.27,1036.22
511.22,1035.98
511.06,1038.13
508.91,1036.28
509.8,1038.24
510.29,1036.88
509.88,1037.98
510.27,1037.79
509.86,1037.23
509.88,1037.4
508.79,1037.36
508.76,1037.25
508.02,1035.81
507.85,1038.24
508.33,1037.94
509.44,1038.79
508.45,1038.68
508.45,1042.12
510.36,1047.34
510.02,1050.38
510.79,1056.18
510.02,1066.2
511.41,1073.64
513.51,1084.21
513.93,1093.41
514.29,1103.66
514.62,1115.0
516.42,1127.8
514.47,1141.61
517.28,1152.73
517.02,1165.48
517.66,1174.87
517.1,1188.1
517.93,1196.03
518.32,1201.05
518.69,1209.81
519.82,1216.55
518.4,1224.42
518.03,1230.33
518.09,1232.72
517.35,1235.0
517.67,1235.77
517.87,1239.59
517.34,1238.84
515.62,1239.7
515.38,1238.09
512.71,1239.62
512.62,1237.86
511.13,1237.06
511.47,1236.04
511.88,1233.11
511.38,1230.24
510.33,1230.22
509.8,1230.15
509.96,1231.8
510.11,1231.2
508.61,1231.35
508.51,1229.15
508.53,1227.62
508.99,1227.14
508.49,1227.77
507.16,1225.77
508.1,1227.04
506.61,1226.77
507.56,1227.66
506.46,1226.17
506.76,1226.21
505.83,1227.46
506.3,1226.51
506.76,1226.84
504.82,1225.81
505.6,1225.83
505.35,1226.3
505.32,1226.96
