x_cog,y_cog
506.75,1229.89
506.38,1229.07
506.24,1230.35
506.09,1230.35
507.06,1230.35
507.15,1229.78
507.0,1229.23
506.24,1228.87
506.68,1229.54
507.18,1229.14
506.79,1230.59
507.43,1230.27
507.16,1230.24
507.16,1229.81
507.28,1229.75
507.03,1230.58
507.12,1230.12
505.75,1229.51
506.72,1230.13
506.66,1230.27
506.2,1230.01
505.53,1230.17
505.87,1231.62
505.49,1231.42
505.53,1232.47
505.06,1234.0
504.74,1236.89
505.63,1237.45
505.76,1238.2
505.11,1239.54
504.43,1243.77
505.06,1245.39
504.61,1248.58
505.03,1251.84
503.77,1254.03
503.63,1253.48
502.49,1255.91
504.66,1257.28
504.28,1254.6
504.51,1252.96
504.39,1246.76
504.96,1242.71
505.45,1232.23
503.73,1225.51
503.17,1212.91
502.64,1200.67
502.07,1189.73
502.5,1176.22
500.45,1160.75
497.93,1144.51
495.48,1130.26
494.07,1113.01
493.2,1100.15
492.75,1088.45
491.58,1075.09
489.94,1066.67
489.59,1057.64
487.82,1049.48
486.61,1042.97
486.31,1040.18
485.68,1036.0
486.75,1031.42
486.56,1031.93
486.97,1030.92
487.64,1031.67
489.01,1030.99
490.42,1030.82
492.26,1031.03
494.03,1031.71
494.7,1033.09
496.37,1030.62
497.06,1031.8
499.06,1031.92
500.13,1030.99
501.42,1032.2
505.25,1034.21
506.37,1032.36
506.54,1032.74
506.79,1032.12
508.35,1033.71
508.21,1033.36
510.32,1033.51
509.35,1033.45
511.78,1033.1
511.39,1034.42
511.61,1033.02
512.05,1032.77
512.26,1033.36
512.56,1034.41
512.56,1034.26
512.6,1036.13
513.53,1034.23
513.1,1032.89
513.39,1033.58
513.56,1033.17
510.59,1033.14
513.37,1033.87
510.07,1033.35
512.56,1035.7
511.85,1035.22
511.35,1035.07
511.35,1035.1
511.82,1035.28
511.85,1035.22
510.85,1035.41
510.82,1034.72
511.13,1035.18
510.7,1035.88
510.92,1035.31
512.63,1035.5
510.84,1035.55
510.81,1035.58
511.13,1035.14
512.2,1035.47
513.06,1034.57
513.23,1035.19
513.49,1035.14
514.06,1035.07
512.57,1035.21
512.6,1034.43
512.71,1035.14
513.1,1034.37
513.1,1034.05
515.06,1034.92
515.06,1034.67
515.06,1034.92
515.0,1035.33
514.69,1035.1
515.18,1035.22
514.49,1035.77
514.2,1035.33
513.39,1035.64
513.47,1036.8
513.81,1035.97
513.16,1038.89
513.25,1040.04
514.24,1040.91
512.89,1042.91
512.7,1046.51
513.54,1051.63
510.88,1060.28
511.04,1067.13
511.1,1077.23
509.82,1086.27
509.63,1093.6
511.12,1103.31
512.19,1114.04
514.27,1126.83
513.75,1141.13
513.72,1155.9
514.03,1169.09
514.52,1179.44
516.09,1191.49
514.44,1200.68
515.16,1209.96
512.95,1212.34
514.64,1218.39
513.31,1223.36
512.6,1226.8
513.51,1229.85
513.92,1231.79
513.81,1231.56
514.67,1228.99
514.35,1229.34
514.61,1227.18
513.32,1224.22
511.99,1222.06
511.89,1220.84
511.47,1219.75
510.55,1218.94
511.25,1219.92
511.4,1218.28
511.65,1218.19
511.76,1219.39
511.66,1219.63
511.07,1219.26
512.46,1218.78
511.96,1219.03
511.63,1219.56
512.85,1221.23
513.08,1220.94
511.95,1221.62
513.25,1221.98
513.53,1222.02
513.28,1220.17
513.21,1221.59
512.98,1220.85
512.21,1220.39
511.71,1220.33
511.96,1221.39
510.81,1222.96
510.54,1223.74
510.92,1223.27
510.25,1222.65
509.4,1223.36
509.25,1223.7
510.35,1223.23
509.32,1221.85
