x_cog,y_cog
533.86,1147.49
532.1,1146.1
532.13,1146.12
534.3,1146.1
532.43,1146.56
534.21,1145.97
534.5,1147.07
534.09,1146.06
534.07,1145.08
537.7,1146.64
537.01,1144.89
537.42,1145.32
537.12,1145.46
537.66,1146.55
537.46,1146.0
536.63,1145.31
536.88,1146.66
536.08,1145.46
537.6,1146.49
537.6,1146.52
537.38,1146.07
536.01,1145.74
536.01,1145.19
535.38,1144.56
533.04,1144.98
530.99,1144.99
533.73,1145.95
531.05,1145.8
531.38,1144.64
530.3,1146.52
529.27,1144.76
528.7,1146.44
524.45,1145.32
523.48,1146.59
521.75,1147.1
519.69,1149.37
515.28,1149.97
510.99,1150.11
507.42,1151.59
504.89,1152.46
500.64,1153.49
498.05,1153.33
493.65,1153.37
493.47,1154.18
486.84,1152.46
485.18,1153.82
478.25,1152.22
473.74,1153.36
470.71,1150.26
467.36,1148.25
462.46,1146.82
459.12,1142.64
457.19,1141.36
451.66,1139.49
449.29,1133.93
446.16,1127.05
443.75,1120.32
440.69,1114.96
435.05,1108.96
433.89,1101.56
425.22,1095.15
420.49,1087.04
417.03,1078.77
415.82,1069.58
414.58,1062.45
412.74,1054.27
410.42,1046.36
408.74,1037.44
406.81,1027.2
407.05,1019.41
404.21,1013.17
399.77,1005.68
396.82,995.31
395.6,988.46
395.7,982.78
394.09,970.2
394.9,963.91
392.94,956.74
390.38,951.09
391.97,945.06
391.52,939.05
389.49,937.21
388.87,933.59
389.08,932.37
389.34,929.85
386.14,933.24
385.26,933.74
383.34,937.22
383.16,938.43
385.51,938.29
386.1,942.53
385.03,942.06
381.9,940.41
382.54,944.04
381.33,943.4
381.02,945.49
379.15,945.59
377.8,944.95
378.06,943.77
378.33,946.71
376.01,945.59
374.74,948.01
374.72,948.93
377.07,947.41
372.96,949.12
372.43,949.93
370.01,951.91
369.7,952.27
372.47,951.95
371.37,955.08
371.24,953.84
372.46,956.19
372.04,956.66
368.86,955.24
368.74,955.98
372.35,954.53
371.27,953.74
372.44,953.62
370.41,953.74
372.3,950.44
370.91,951.07
369.26,950.72
370.1,952.34
370.25,950.51
369.65,951.77
370.25,951.09
369.5,951.33
370.12,951.42
369.5,951.84
370.39,951.54
370.84,952.83
369.41,952.37
369.96,952.11
370.6,950.6
366.45,951.75
369.29,952.41
368.64,953.29
368.05,953.64
368.04,953.23
367.4,952.66
367.75,951.71
369.4,952.1
368.23,953.48
367.16,953.44
367.16,953.24
367.16,953.18
366.09,951.97
365.29,952.23
366.9,952.02
367.04,950.71
367.85,951.5
366.62,951.95
366.89,950.53
367.04,951.83
366.85,952.48
365.78,952.23
366.73,953.81
366.38,951.96
367.22,952.29
367.31,952.66
367.02,952.37
365.49,951.91
365.54,953.08
366.62,953.41
366.03,952.25
366.03,951.51
367.79,948.64
367.25,950.46
369.46,948.42
368.45,948.43
369.63,948.97
368.56,948.96
369.51,950.98
367.21,950.98
368.5,952.0
366.78,952.74
368.28,952.77
367.37,953.34
369.53,950.73
368.48,952.76
367.81,953.44
368.95,951.55
368.3,952.05
370.11,952.29
369.47,951.45
370.9,951.67
368.63,952.1
370.68,951.37
369.17,953.27
369.61,953.95
368.27,953.61
367.96,949.91
369.51,950.14
371.43,953.42
371.39,951.26
371.02,950.28
372.99,950.56
372.42,951.39
372.99,949.67
372.21,952.4
374.25,951.35
370.31,952.15
369.9,951.43
372.02,952.45
372.7,951.51
371.19,951.32
372.47,949.88
373.28,949.45
373.36,947.83
373.3,949.4
370.76,949.54
371.86,948.36
370.94,948.1
373.37,948.21
373.37,949.67
372.5,948.12
371.56,949.39
371.78,951.75
371.59,950.84
371.84,952.24
371.91,952.46
371.67,954.03
372.49,954.75
372.27,953.13
375.34,950.85
374.67,949.17
376.31,951.58
374.45,949.4
373.1,951.55
373.05,951.11
375.33,951.07
376.72,946.94
374.59,948.26
375.97,946.87
377.97,944.38
376.53,943.28
378.34,940.95
378.3,940.14
377.71,941.93
377.48,945.46
378.79,945.65
380.7,950.98
381.76,953.13
381.65,958.99
384.38,964.12
383.98,969.72
384.68,975.47
385.66,981.07
387.37,988.22
391.14,994.9
391.16,998.1
395.33,1005.3
398.04,1014.25
398.23,1019.76
400.97,1026.77
405.63,1034.47
404.06,1043.93
407.2,1050.56
406.34,1058.54
407.28,1065.59
408.83,1073.93
412.04,1079.66
413.77,1084.11
419.34,1090.61
420.37,1097.35
423.69,1103.51
426.47,1108.31
430.07,1112.4
432.64,1116.32
436.22,1120.55
441.88,1123.71
443.84,1127.5
443.49,1130.92
449.05,1136.85
455.73,1137.35
459.04,1141.39
464.24,1143.03
467.26,1145.97
472.25,1149.21
476.38,1149.98
478.96,1150.33
484.0,1150.96
487.37,1152.05
492.25,1151.39
495.41,1150.54
499.91,1148.3
503.47,1149.34
504.13,1148.08
507.13,1146.85
510.59,1145.28
513.92,1144.03
515.82,1145.1
519.08,1145.45
521.33,1144.55
523.35,1145.11
525.15,1145.56
526.89,1144.53
529.49,1145.41
530.42,1143.58
533.72,1143.29
536.31,1143.87
536.87,1144.39
535.68,1142.39
538.37,1141.59
537.57,1142.47
538.85,1142.02
