x_cog,y_cog
511.59,1222.54
511.19,1222.65
510.77,1222.16
511.08,1221.99
508.71,1222.5
507.13,1223.49
511.45,1223.26
509.82,1219.23
509.58,1219.85
509.63,1224.28
507.47,1223.91
508.41,1223.75
509.06,1222.43
507.12,1223.22
510.13,1222.32
508.99,1223.41
507.56,1223.59
510.13,1222.77
510.03,1221.88
508.09,1224.25
508.91,1224.37
510.5,1223.89
508.52,1221.99
509.44,1223.31
509.44,1224.34
509.07,1223.54
511.12,1225.44
507.65,1223.71
507.77,1225.56
507.39,1220.76
507.29,1222.36
508.13,1228.13
509.79,1228.85
509.36,1231.22
510.38,1231.62
510.67,1233.9
509.6,1235.53
510.37,1236.68
510.24,1238.89
510.24,1240.61
509.59,1243.1
509.94,1241.86
510.91,1240.85
511.12,1238.96
511.48,1234.99
512.34,1227.16
514.39,1213.55
515.47,1205.98
515.02,1194.63
513.12,1183.95
514.33,1170.07
513.05,1155.77
511.91,1139.38
511.43,1125.57
511.78,1109.56
510.57,1095.36
511.58,1082.93
513.39,1071.79
512.61,1062.8
512.55,1051.65
511.31,1046.37
511.1,1040.63
510.22,1037.42
511.65,1036.6
512.62,1034.46
513.03,1032.52
513.18,1032.07
513.35,1030.49
511.98,1032.71
513.72,1030.61
514.49,1031.61
514.69,1032.42
515.59,1032.57
514.5,1032.24
517.15,1034.61
515.28,1034.98
515.85,1036.04
516.68,1036.36
517.33,1034.66
517.85,1034.92
518.49,1036.49
517.83,1035.82
518.17,1033.99
518.17,1034.0
517.51,1033.94
517.31,1033.71
517.5,1034.59
516.86,1034.39
515.84,1034.32
515.21,1034.31
515.43,1035.59
515.37,1033.72
515.08,1034.65
514.92,1035.92
515.42,1034.65
515.92,1035.15
515.8,1036.19
516.14,1035.46
515.95,1035.24
516.23,1035.22
516.14,1034.61
515.29,1036.22
516.15,1035.16
516.0,1036.26
515.99,1035.99
516.58,1035.21
516.58,1035.21
516.42,1034.57
516.61,1034.58
516.64,1034.6
517.23,1034.32
517.39,1034.46
517.14,1034.95
517.19,1034.6
516.53,1034.26
516.7,1034.95
516.85,1035.03
517.15,1035.18
517.11,1035.21
517.15,1034.14
517.24,1034.75
518.25,1034.96
517.43,1035.06
518.69,1034.78
518.11,1033.96
518.35,1034.14
519.01,1035.19
519.18,1035.03
519.0,1034.78
519.68,1035.11
519.68,1034.96
519.6,1034.75
519.39,1034.23
519.39,1034.46
517.84,1033.35
516.85,1034.5
516.07,1034.51
515.42,1034.42
517.99,1035.93
515.39,1038.22
516.6,1037.7
516.12,1041.19
516.17,1043.05
516.41,1043.84
516.25,1050.75
513.85,1054.92
511.43,1058.38
511.53,1062.46
510.79,1065.8
509.86,1074.29
509.41,1080.02
511.93,1086.49
511.84,1090.99
514.45,1100.87
513.3,1106.98
513.63,1116.64
512.26,1124.36
512.27,1135.88
513.05,1143.7
512.85,1151.26
514.95,1159.26
513.61,1167.14
513.26,1174.53
514.39,1181.72
514.54,1186.88
514.78,1193.18
513.33,1197.73
513.78,1202.66
514.28,1208.1
514.61,1216.56
513.84,1222.76
512.35,1225.38
513.85,1231.16
513.29,1234.87
511.75,1238.92
511.57,1241.44
510.66,1242.64
509.94,1242.58
510.63,1242.61
509.07,1241.19
508.33,1240.12
508.04,1238.71
507.6,1236.34
507.48,1234.39
506.44,1233.14
504.73,1226.1
501.99,1225.67
502.86,1225.39
502.86,1227.65
502.26,1223.5
499.9,1222.42
500.94,1221.22
500.66,1219.52
499.9,1217.46
499.76,1218.25
500.06,1218.12
500.09,1218.26
500.21,1217.56
499.06,1218.42
499.88,1216.7
499.55,1216.32
499.47,1216.25
499.79,1217.34
500.36,1216.96
499.43,1216.49
500.59,1215.18
501.17,1215.56
500.67,1216.0
