x_cog,y_cog
506.59,1153.79
506.13,1151.96
507.0,1151.85
506.35,1152.79
505.66,1151.23
509.13,1152.26
508.92,1152.55
506.41,1152.43
506.31,1151.49
505.63,1151.49
506.1,1151.46
506.89,1151.19
509.81,1151.84
506.13,1151.31
509.04,1152.09
506.28,1151.49
508.24,1152.63
508.21,1152.78
507.69,1152.11
506.55,1152.27
506.21,1152.16
503.81,1156.02
505.5,1157.1
501.94,1156.5
499.46,1153.41
497.41,1148.86
495.96,1150.14
493.85,1149.15
493.0,1150.33
487.01,1149.79
487.23,1154.66
482.97,1149.4
479.58,1149.11
478.62,1154.81
474.06,1150.7
471.95,1150.08
468.62,1150.46
464.09,1150.61
463.46,1156.61
461.21,1156.98
455.17,1153.18
453.16,1155.42
448.63,1156.62
444.25,1156.43
441.56,1157.14
438.95,1156.39
436.17,1156.21
431.32,1156.22
426.38,1156.32
421.85,1154.62
416.45,1152.53
415.52,1151.35
409.51,1151.29
407.11,1149.46
402.48,1146.15
400.23,1142.7
398.4,1139.34
395.17,1133.31
391.42,1126.54
388.79,1121.13
388.25,1115.65
384.09,1111.74
384.74,1111.06
381.51,1103.16
379.19,1096.26
376.73,1090.58
373.98,1085.39
371.15,1078.75
369.04,1074.78
366.87,1068.55
364.21,1061.1
363.75,1053.99
362.69,1046.33
360.25,1039.39
357.75,1035.5
353.16,1029.74
351.93,1025.58
352.87,1021.66
351.18,1016.33
349.35,1009.45
348.75,1004.42
344.79,997.49
345.3,991.28
342.21,989.54
342.08,983.09
345.33,976.22
342.32,973.17
343.9,967.76
344.91,958.9
344.98,957.79
344.92,950.31
341.67,948.75
342.46,947.04
340.77,942.76
337.64,939.83
338.71,937.36
337.47,936.03
338.6,933.52
339.9,931.86
338.17,928.63
339.33,928.57
339.93,925.12
337.94,923.86
339.02,922.9
341.27,924.75
341.54,924.21
340.36,922.91
340.5,922.32
341.65,924.13
340.71,922.88
342.87,922.38
343.63,921.19
342.55,925.02
341.38,921.19
341.17,923.59
340.11,923.94
339.53,923.12
339.81,925.58
341.19,924.03
339.9,924.6
338.37,927.21
338.02,926.03
336.57,928.46
336.47,926.43
336.69,926.78
336.17,926.07
335.87,925.87
335.5,923.42
334.14,925.78
335.2,926.23
333.41,927.68
333.48,927.65
332.78,929.45
334.64,928.66
334.05,927.53
333.79,928.14
332.29,930.39
332.36,928.48
330.86,929.14
331.48,928.16
331.06,927.94
331.8,929.23
330.37,930.89
330.81,929.36
329.71,929.88
329.67,930.87
330.3,932.19
330.27,930.07
328.02,932.08
327.81,929.8
327.8,929.66
327.98,929.59
328.93,930.28
328.92,930.18
328.92,929.81
329.22,929.66
329.67,930.1
327.2,930.51
328.74,930.01
328.66,933.13
329.92,933.22
329.65,931.49
329.61,929.41
330.55,930.31
330.91,931.04
329.8,930.73
329.82,930.69
329.87,930.61
331.22,930.43
331.59,930.43
331.59,930.43
331.61,930.46
331.28,930.16
331.26,930.32
331.26,930.25
331.28,928.55
333.33,929.0
332.72,929.01
332.47,926.66
333.7,926.27
333.77,926.37
335.12,927.02
335.02,927.51
334.7,928.57
334.68,925.92
336.0,927.81
335.92,928.24
335.71,930.17
335.87,930.12
337.09,931.12
336.24,929.93
337.83,931.01
337.91,930.71
337.86,931.2
337.89,931.17
338.26,930.08
339.55,929.39
339.55,928.9
339.74,927.47
339.74,927.28
339.74,927.28
339.95,927.66
339.59,928.41
339.8,929.27
340.0,928.6
343.93,928.35
341.28,928.97
344.29,927.87
343.35,927.85
344.73,928.59
344.78,929.62
343.85,929.27
344.48,927.97
344.43,927.7
344.5,927.18
344.13,927.17
343.93,926.42
344.27,927.42
345.36,927.07
345.49,926.41
345.69,929.41
345.56,931.3
345.31,930.71
346.17,930.01
347.45,930.31
346.33,927.56
347.03,928.36
346.11,926.35
346.51,927.63
346.85,926.93
346.92,927.91
347.21,929.72
347.43,926.35
347.39,926.71
346.52,927.19
347.45,926.29
347.14,926.91
349.16,927.24
350.0,927.98
349.65,928.54
350.56,930.31
351.03,929.68
349.72,930.14
349.78,928.09
353.62,929.84
352.06,929.6
352.79,928.83
351.27,928.39
349.32,928.03
349.34,929.55
351.6,929.78
351.77,928.96
350.51,930.63
349.67,932.37
349.17,929.42
348.19,934.15
348.74,934.13
349.05,936.29
348.07,936.07
347.9,937.47
346.95,938.44
349.03,940.14
351.9,943.67
349.5,944.16
352.88,943.8
354.82,950.37
354.78,951.66
351.64,950.58
352.19,954.56
351.89,955.12
351.82,961.24
353.78,962.4
356.16,968.2
355.0,970.18
356.64,974.14
354.09,976.39
355.35,978.33
355.12,981.95
357.49,985.87
359.66,991.62
359.67,995.4
361.16,1001.43
359.26,1008.83
360.67,1014.1
360.25,1018.58
361.46,1025.59
361.5,1029.59
364.28,1035.29
364.05,1040.18
363.32,1042.81
366.55,1047.33
366.4,1050.59
368.01,1054.33
368.13,1059.25
368.2,1063.15
371.85,1067.51
368.44,1070.99
372.34,1075.86
372.97,1080.61
374.71,1084.49
375.54,1086.59
378.23,1090.41
379.15,1092.04
379.69,1094.17
382.52,1098.92
384.02,1100.49
383.9,1104.55
386.61,1107.49
385.58,1110.37
387.09,1112.08
383.37,1112.07
384.45,1114.57
389.24,1119.96
391.11,1123.0
392.37,1125.79
394.14,1128.49
394.85,1130.01
390.98,1127.25
393.8,1132.59
397.38,1135.81
400.75,1136.93
400.54,1139.27
402.91,1140.8
407.28,1141.34
409.13,1141.56
410.99,1143.47
413.37,1144.89
415.19,1145.15
418.51,1147.04
426.41,1145.88
430.16,1145.62
433.27,1149.12
436.72,1149.1
439.45,1149.2
443.83,1147.57
445.92,1147.01
448.39,1148.84
449.01,1149.51
453.89,1150.11
455.97,1149.56
454.97,1149.77
462.19,1148.86
