x_cog,y_cog
514.79,1225.38
515.35,1224.86
514.61,1225.28
513.88,1223.34
514.01,1223.46
513.88,1223.34
515.11,1223.43
513.88,1222.82
513.07,1223.43
515.65,1223.67
515.65,1224.84
515.47,1225.2
515.26,1224.86
515.11,1224.37
515.27,1222.79
514.93,1221.99
514.75,1222.7
514.44,1221.75
512.8,1222.66
513.27,1222.05
512.4,1221.55
513.19,1224.79
512.04,1225.54
512.29,1230.91
512.2,1232.25
510.25,1235.8
509.8,1232.7
510.33,1235.59
510.27,1230.93
509.69,1227.26
510.49,1222.99
509.95,1214.98
511.58,1207.39
510.94,1196.38
510.14,1177.17
510.0,1161.1
508.74,1139.04
508.57,1117.51
511.08,1099.14
512.16,1081.66
510.75,1066.76
512.99,1051.42
510.65,1041.21
512.31,1035.17
508.36,1031.42
508.42,1030.83
506.58,1029.67
507.73,1030.14
507.19,1029.3
504.79,1028.55
505.46,1030.38
505.26,1029.86
504.38,1030.55
505.89,1031.4
509.01,1031.82
505.34,1032.57
504.9,1032.83
505.31,1033.18
505.86,1034.05
505.84,1034.14
505.25,1035.13
505.04,1035.16
505.88,1035.25
504.88,1034.44
503.57,1033.8
503.11,1035.2
503.16,1034.74
504.2,1036.33
503.26,1035.58
501.7,1036.11
502.43,1036.28
502.02,1035.26
501.61,1035.68
502.3,1035.44
502.65,1035.68
503.24,1035.79
504.1,1035.86
504.16,1034.12
504.74,1034.24
505.88,1035.17
504.92,1034.26
504.92,1034.2
504.59,1034.39
505.38,1036.27
505.6,1036.86
506.24,1035.63
506.43,1035.68
506.84,1034.29
507.06,1036.72
507.21,1035.01
506.73,1035.02
505.6,1036.84
505.32,1035.2
505.06,1034.65
504.57,1035.72
504.72,1038.08
505.26,1038.86
503.89,1039.45
504.24,1041.12
504.55,1044.77
506.37,1050.95
506.7,1057.91
507.12,1065.64
506.84,1071.19
506.13,1081.04
506.54,1093.07
508.84,1100.05
507.71,1110.97
509.4,1121.26
511.12,1136.09
510.26,1146.69
510.43,1160.21
511.16,1170.52
513.09,1180.32
513.92,1187.55
514.21,1196.3
511.78,1202.01
512.02,1208.73
512.69,1214.65
512.34,1220.67
513.22,1226.24
513.23,1227.37
514.7,1229.36
516.45,1231.25
517.13,1231.88
514.44,1232.01
518.21,1233.65
516.13,1229.72
516.75,1229.08
517.6,1227.86
517.07,1226.8
518.53,1227.2
518.85,1226.91
518.57,1226.7
518.36,1227.44
518.99,1225.38
518.72,1226.14
518.66,1224.02
517.8,1221.96
517.74,1221.99
517.86,1220.62
516.71,1220.04
518.16,1219.76
517.27,1220.57
515.0,1220.67
514.33,1219.35
514.49,1219.84
513.58,1221.32
513.02,1222.39
512.71,1221.31
511.81,1223.69
510.87,1222.48
510.85,1221.83
510.46,1224.14
