x_cog,y_cog
505.74,1150.86
506.21,1149.27
506.39,1149.27
506.65,1149.28
506.8,1149.43
507.23,1149.12
506.93,1149.64
506.9,1149.64
506.4,1149.92
506.05,1149.92
506.33,1149.27
506.55,1149.92
505.88,1149.85
506.22,1149.66
505.74,1149.25
506.21,1150.0
505.91,1149.88
505.93,1149.6
506.17,1149.88
505.82,1150.03
505.06,1150.03
504.17,1148.72
504.02,1148.48
503.39,1148.72
503.2,1148.87
503.2,1149.09
502.92,1149.09
503.12,1149.09
503.05,1148.33
504.21,1149.3
504.06,1149.32
504.02,1149.48
504.11,1148.51
503.41,1148.39
503.33,1149.18
502.35,1148.54
503.28,1148.33
501.7,1148.33
501.55,1147.75
501.55,1147.75
502.52,1148.75
501.98,1147.78
502.18,1149.51
501.06,1149.36
501.51,1149.44
502.75,1148.6
499.56,1148.84
498.39,1147.97
499.23,1147.54
496.9,1148.03
496.57,1148.39
494.83,1147.83
493.9,1148.82
490.72,1148.79
489.18,1148.93
486.92,1149.33
484.2,1149.6
483.75,1149.97
483.59,1151.42
481.3,1152.86
479.65,1154.5
472.27,1153.72
470.07,1153.99
466.52,1153.94
464.74,1155.96
464.34,1156.87
461.89,1157.06
458.6,1158.3
455.65,1160.5
450.08,1159.14
450.74,1162.32
449.05,1161.98
445.12,1164.62
439.74,1164.76
436.11,1165.18
433.6,1166.55
425.65,1163.33
421.15,1164.09
418.37,1163.23
413.27,1161.7
407.99,1160.04
404.84,1156.09
403.39,1156.37
396.77,1147.13
396.3,1140.79
392.28,1130.47
389.34,1123.14
388.57,1112.59
384.62,1102.94
382.83,1093.05
378.15,1084.76
376.23,1074.8
371.32,1064.72
366.95,1054.95
364.08,1045.0
360.01,1034.12
358.43,1025.8
356.0,1015.48
352.69,1006.73
349.77,999.48
348.41,990.98
345.04,984.82
343.16,975.68
341.4,968.53
341.15,963.59
340.42,954.95
339.79,951.89
339.92,946.63
338.26,944.41
334.84,939.12
334.71,936.37
335.56,936.79
334.34,934.31
332.21,932.33
334.81,930.85
334.94,927.84
332.87,926.01
332.06,926.31
332.09,925.26
332.17,923.36
333.69,925.43
332.6,925.75
332.74,924.56
333.05,925.76
332.91,926.21
333.83,926.18
331.55,927.27
331.32,928.12
331.93,928.5
332.72,929.5
331.85,932.62
329.32,932.03
327.68,936.14
326.12,937.44
324.45,938.33
324.02,940.18
324.19,939.53
320.97,939.07
321.0,940.09
319.77,937.02
316.92,932.62
316.29,933.26
317.45,934.28
316.68,933.06
315.37,933.44
314.5,930.67
315.11,928.38
316.33,927.9
317.05,928.12
318.92,927.5
317.35,929.23
317.62,929.96
319.02,932.37
319.01,931.04
318.99,929.28
318.67,930.43
317.53,930.34
318.12,930.07
318.2,929.94
318.67,927.18
316.7,927.65
319.32,927.02
318.85,927.0
318.97,926.82
318.74,925.63
320.26,924.23
319.4,923.64
318.61,922.61
320.66,924.46
318.98,923.39
319.63,924.99
320.08,923.32
321.01,924.66
320.61,925.0
320.06,927.77
319.6,928.05
320.22,929.46
319.23,930.41
318.38,932.03
318.91,930.64
319.76,931.32
318.73,931.16
319.67,931.03
319.96,931.81
320.65,930.91
319.73,931.67
319.91,931.76
320.24,931.94
320.43,931.17
321.6,931.37
321.56,928.85
321.7,931.13
323.19,929.8
323.64,929.11
323.89,930.8
322.84,930.91
322.82,930.45
322.3,931.11
322.79,930.36
324.16,932.73
324.26,931.29
324.26,931.81
324.5,930.57
325.81,930.82
324.49,930.43
325.16,929.86
326.49,930.4
326.49,929.9
326.51,930.78
327.44,930.72
328.13,929.8
327.76,930.94
329.09,931.51
329.09,931.06
329.7,931.8
329.7,931.77
329.72,930.81
329.82,930.46
329.76,929.36
329.88,928.97
329.76,930.66
330.82,929.37
330.88,929.22
329.8,929.33
330.8,929.25
330.85,929.68
331.03,930.7
330.67,929.63
330.67,929.63
330.94,929.77
331.24,930.21
331.24,930.21
331.19,930.13
331.17,930.69
330.71,931.2
331.17,931.61
331.02,931.7
332.08,930.48
331.02,929.96
332.19,930.85
332.08,930.78
331.87,929.17
332.19,930.23
331.4,929.05
331.5,929.93
331.35,929.99
331.64,929.72
331.43,929.61
331.61,928.56
331.61,929.64
331.61,928.48
331.62,928.24
332.13,928.09
331.7,926.99
332.56,927.69
333.36,927.29
333.21,927.18
333.24,928.57
333.28,928.46
333.25,927.38
333.17,926.85
333.21,926.71
333.24,926.91
333.21,927.12
332.26,927.49
332.41,927.03
333.21,927.91
332.41,926.37
333.35,927.54
333.33,927.31
333.17,927.48
333.17,927.09
333.17,928.08
332.26,928.56
333.17,927.2
332.25,925.95
332.99,926.38
331.68,927.1
331.71,927.31
332.63,927.03
332.64,927.26
332.64,926.79
332.64,926.88
332.64,927.07
332.79,926.98
332.7,927.94
332.54,928.67
332.81,928.39
332.1,927.98
333.0,928.87
332.64,928.27
332.91,929.05
331.36,928.09
331.54,928.06
332.51,929.01
331.29,930.03
332.45,927.39
330.18,928.53
332.27,927.9
330.18,929.12
330.18,927.77
331.1,928.81
330.18,930.89
330.03,928.25
331.12,926.94
329.92,926.94
329.9,927.62
329.9,928.78
329.9,929.22
329.55,927.27
329.68,927.44
329.68,927.49
329.5,927.5
329.56,927.25
329.72,926.93
329.72,927.59
329.55,927.44
329.56,926.96
329.8,927.21
329.8,927.21
330.1,929.16
330.1,928.73
329.75,928.47
330.12,929.03
330.36,929.73
330.69,929.7
330.8,929.43
330.96,929.87
329.25,928.3
330.09,929.1
330.09,929.13
329.24,928.71
330.09,929.22
328.84,929.45
330.47,928.16
330.83,928.78
330.34,927.0
329.92,928.99
331.04,929.02
331.12,929.4
330.24,927.9
330.17,928.38
330.09,927.76
330.24,926.74
330.24,927.15
330.24,927.34
330.17,927.85
328.96,928.26
327.96,926.23
327.79,926.92
327.89,927.88
327.96,927.28
329.73,927.08
328.79,928.12
327.3,927.92
327.83,927.89
327.66,926.41
326.32,927.96
326.32,928.14
326.47,928.26
326.32,927.03
326.32,927.54
326.27,926.76
327.52,928.12
327.49,928.77
327.34,927.87
327.6,927.99
327.9,927.81
326.32,929.11
328.11,929.11
327.91,928.7
327.0,928.74
327.02,928.7
327.08,928.23
327.23,929.06
326.26,929.69
326.48,930.47
326.71,929.2
326.48,929.31
326.55,929.16
326.32,930.66
327.86,930.95
327.88,930.32
326.64,932.21
327.05,932.67
327.69,933.2
328.45,932.75
327.78,935.78
327.93,935.99
327.81,933.64
326.78,935.29
328.06,936.47
329.17,934.59
329.58,936.15
329.32,937.76
329.41,936.73
328.62,936.16
328.87,933.12
329.21,931.38
331.55,930.49
332.15,931.86
333.19,931.93
334.45,934.37
334.73,933.16
336.3,934.32
336.17,933.48
334.24,933.14
335.19,932.87
332.98,930.9
334.78,932.89
334.13,931.44
332.07,931.43
331.81,932.43
332.49,930.83
332.04,937.2
332.97,938.65
331.53,940.64
333.91,943.49
335.54,946.26
335.38,951.05
335.87,953.51
335.29,958.21
337.26,960.74
336.3,962.09
336.56,964.67
335.0,969.19
337.47,973.59
337.69,974.44
337.24,976.85
337.5,981.64
341.72,985.54
342.94,989.62
349.26,992.11
345.45,999.75
350.09,1004.46
351.13,1009.28
352.86,1013.29
353.41,1016.86
354.97,1021.1
355.97,1024.95
357.62,1025.13
358.1,1032.73
360.75,1036.09
362.83,1041.05
364.72,1046.08
366.33,1049.24
369.1,1056.04
370.83,1060.14
371.56,1066.72
376.48,1068.63
375.56,1078.47
375.75,1083.95
377.32,1085.83
380.51,1090.85
381.93,1094.2
386.47,1101.01
388.13,1105.94
390.45,1111.97
392.21,1115.73
395.89,1121.11
397.26,1124.12
398.9,1126.85
402.99,1130.76
408.25,1136.27
410.04,1138.06
412.18,1142.5
415.59,1143.45
419.78,1145.46
423.58,1146.38
429.89,1148.69
432.56,1150.89
439.02,1153.13
441.21,1152.37
444.46,1155.22
448.92,1153.99
451.94,1152.99
452.85,1155.61
457.73,1156.24
459.29,1155.03
463.08,1153.72
470.32,1154.92
474.2,1152.86
478.66,1153.89
482.46,1154.64
486.18,1154.06
488.8,1154.4
494.01,1153.79
495.57,1153.45
497.65,1153.42
499.53,1153.37
501.21,1154.9
503.68,1153.9
506.37,1154.34
506.02,1154.21
509.05,1154.84
508.32,1154.97
510.34,1154.15
511.03,1153.49
513.06,1153.99
512.88,1154.72
514.74,1153.25
513.46,1151.76
515.74,1151.76
514.14,1151.75
516.55,1151.5
517.41,1151.23
518.48,1152.18
517.66,1151.18
520.65,1150.9
519.22,1151.48
519.21,1151.48
520.4,1151.32
520.4,1151.32
519.97,1151.32
519.97,1151.35
519.96,1151.23
518.96,1151.46
519.82,1151.14
519.5,1151.65
519.23,1152.05
518.79,1152.0
518.48,1152.56
517.95,1151.68
517.92,1151.74
516.75,1152.56
514.52,1151.45
513.26,1152.42
512.5,1152.42
512.98,1152.57
513.19,1151.84
510.2,1150.71
511.51,1152.35
512.82,1151.86
513.94,1151.77
513.38,1151.77
512.9,1151.42
512.71,1152.14
512.37,1153.17
512.98,1151.83
512.01,1152.8
512.01,1152.8
511.75,1152.74
511.75,1152.15
511.0,1151.98
511.0,1151.98
511.0,1152.02
511.03,1150.89
512.01,1150.92
511.59,1151.86
510.21,1152.29
510.21,1152.29
509.94,1152.29
