x_cog,y_cog
512.14,1223.42
511.03,1222.32
510.95,1222.59
510.31,1222.74
510.66,1222.88
511.92,1225.24
511.16,1222.8
510.36,1223.6
509.97,1223.43
509.77,1223.24
511.47,1226.45
509.62,1223.39
511.98,1226.33
512.06,1226.62
512.06,1226.34
511.71,1223.2
511.67,1224.53
512.02,1226.87
513.53,1225.62
511.17,1223.82
509.95,1227.16
510.82,1226.61
510.37,1226.16
510.45,1226.69
510.53,1226.48
509.07,1228.68
509.29,1231.56
509.47,1231.68
508.46,1234.15
508.43,1233.27
508.05,1232.6
506.97,1231.32
507.86,1229.65
507.39,1222.59
507.28,1215.87
508.0,1206.46
510.29,1195.9
508.11,1180.59
506.42,1163.02
506.6,1145.42
505.17,1126.53
506.29,1108.07
506.64,1089.38
508.08,1074.12
508.56,1057.76
508.59,1043.24
508.32,1035.4
507.26,1030.67
506.66,1029.94
508.4,1031.84
507.08,1032.08
507.94,1033.22
508.52,1031.8
510.4,1033.5
509.66,1034.36
510.98,1033.84
510.34,1035.15
510.22,1037.71
510.35,1036.25
508.87,1035.39
507.38,1035.09
507.92,1035.26
508.68,1036.05
508.57,1035.64
508.39,1034.95
507.79,1035.23
507.49,1036.06
507.21,1034.5
507.09,1034.79
507.12,1034.96
505.19,1035.25
504.17,1035.2
503.2,1036.43
502.82,1035.63
501.84,1035.47
501.41,1035.51
501.53,1035.96
501.86,1035.4
501.95,1035.57
501.51,1035.85
502.62,1035.44
503.58,1037.66
502.28,1036.91
501.54,1035.92
501.23,1036.91
501.99,1037.05
502.9,1034.86
502.29,1035.26
501.94,1036.79
502.94,1035.43
502.6,1035.43
503.57,1034.72
503.32,1034.66
504.07,1035.63
503.07,1034.36
504.0,1035.18
503.99,1035.11
504.26,1034.88
503.78,1035.38
504.42,1037.54
504.82,1038.19
505.83,1038.34
507.15,1038.28
504.28,1037.93
505.31,1041.35
505.36,1041.67
507.67,1049.09
506.31,1058.03
508.02,1069.01
509.4,1080.48
508.92,1091.25
510.14,1109.12
510.02,1123.71
510.03,1139.93
511.3,1153.84
511.89,1168.28
512.83,1181.2
511.92,1193.28
511.8,1203.81
513.27,1211.33
512.53,1217.89
513.06,1222.5
510.41,1224.87
511.32,1226.76
511.36,1226.77
510.15,1228.6
511.71,1231.3
511.6,1230.69
509.71,1231.05
508.25,1231.13
509.68,1229.38
508.62,1225.31
507.94,1224.33
507.87,1225.05
507.46,1223.97
507.42,1224.51
507.56,1224.8
505.26,1223.13
505.47,1223.81
505.12,1223.57
504.54,1223.59
505.38,1224.33
504.48,1223.44
503.73,1223.52
504.19,1222.97
503.03,1223.39
502.43,1223.29
502.53,1223.26
502.25,1223.34
502.1,1222.76
501.71,1223.99
501.64,1225.22
